 ,Dep.,Apelido,Região, .1,Situação, .2,Função,Tipo Apanha Frac.,Altura,Num.Posto,Descr.Posto,Motivo Bloqueio, .3,Data Último Invent.,Sit.Último Invent.,Total Invent.
,1,14.084,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,14.085,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-08-21 13:14:02,Em Contagem,1
,1,14.086,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-08-21 13:14:02,Em Contagem,1
,1,15.011,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,,,,Pendente,0
,1,15.012,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.013,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.014,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.015,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.016,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.021,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.022,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.023,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:26,Pendente,1
,1,15.024,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.025,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.026,,,Bloqueado,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,.LIB,,,Pendente,0
,1,15.031,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:43,Em Contagem,1
,1,15.032,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.033,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.034,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.035,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.036,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.041,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.042,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.043,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.044,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.045,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.046,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.051,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,,,,Pendente,0
,1,15.052,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:44,Em Contagem,1
,1,15.053,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.054,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,,,,Pendente,0
,1,15.055,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.056,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.061,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.062,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.063,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.064,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.065,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.066,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.071,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.072,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.073,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:45,Em Contagem,1
,1,15.074,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:46,Em Contagem,1
,1,15.075,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:46,Em Contagem,1
,1,15.076,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:20:27,Pendente,1
,1,15.081,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:46,Em Contagem,1
,1,15.082,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-06-06 10:52:37,Em Contagem,1
,1,15.083,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,,,,Pendente,0
,1,15.084,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:46,Em Contagem,1
,1,15.085,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-05-30 09:37:56,Em Contagem,1
,1,15.086,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,12,APANHA FRAC.ESTACAO 12,INVENTARIO,,2023-07-11 13:54:41,Pendente,1
,1,16.011,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.012,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.013,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.014,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.015,,,Bloqueado,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,DESVIADOR,,,Pendente,0
,1,16.016,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.021,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.022,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.023,,,Liberado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2024-02-14 17:02:29,Cancelado,2
,1,16.024,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.025,,,Bloqueado,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,DESVIADOR,,,Pendente,0
,1,16.026,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.031,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:46,Cancelado,1
,1,16.032,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:47,Cancelado,1
,1,16.033,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:47,Cancelado,1
,1,16.034,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-08-21 13:14:02,Cancelado,1
,1,16.035,,,Bloqueado,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,DESVIADOR,,,Pendente,0
,1,16.036,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:47,Cancelado,1
,1,16.041,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.042,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:47,Cancelado,1
,1,16.043,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.044,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.045,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-09-04 09:49:28,Cancelado,1
,1,16.046,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-24 16:16:47,Cancelado,1
,1,16.051,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:16:47,Em Contagem,1
,1,16.052,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:16:47,Em Contagem,1
,1,16.053,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-09-04 09:49:29,Cancelado,2
,1,16.054,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-09-04 09:49:29,Cancelado,2
,1,16.055,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.056,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:16:47,Em Contagem,1
,1,16.061,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.062,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2024-03-06 08:08:11,Pendente,2
,1,16.063,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2024-03-06 08:08:11,Pendente,2
,1,16.064,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2024-03-06 08:08:11,Pendente,2
,1,16.065,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:16:48,Em Contagem,1
,1,16.066,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:16:48,Em Contagem,1
,1,16.071,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:16:48,Em Contagem,1
,1,16.072,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2024-03-06 08:08:11,Pendente,3
,1,16.073,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2024-03-06 08:08:11,Pendente,3
,1,16.074,,,Liberado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.075,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.076,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.081,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.082,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,,Pendente,0
,1,16.083,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2024-03-06 08:08:12,Pendente,1
,1,16.084,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2024-03-06 08:08:12,Pendente,1
,1,16.085,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,16.086,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:16:48,Em Contagem,1
,1,17.011,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.012,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-10-16 09:32:23,Em Contagem,1
,1,17.013,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:22,Contado,2
,1,17.014,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:23,Contado,2
,1,17.015,,,Liberado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-19 11:16:23,Contado,2
,1,17.016,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.021,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:23,Contado,2
,1,17.022,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:23,Cancelado,1
,1,17.023,,,Liberado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.024,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.025,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-01-18 15:54:26,Contado,1
,1,17.026,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.031,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,,Pendente,0
,1,17.032,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.033,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-05-03 09:01:42,Cancelado,1
,1,17.034,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-05-03 09:01:42,Cancelado,1
,1,17.035,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-01-18 15:54:27,Contado,1
,1,17.036,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-01-18 15:54:27,Contado,1
,1,17.041,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:23,Cancelado,2
,1,17.042,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-05-03 09:01:42,Cancelado,1
,1,17.043,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:24,Contado,1
,1,17.044,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,,Pendente,0
,1,17.045,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-09-04 09:49:29,Em Contagem,2
,1,17.046,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.051,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:24,Contado,1
,1,17.052,,,Liberado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-05-03 09:01:42,Cancelado,1
,1,17.053,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-19 11:16:24,Contado,2
,1,17.054,,,Liberado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.055,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-06-14 08:24:18,Em Contagem,2
,1,17.056,,,Liberado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-01-18 15:54:27,Contado,1
,1,17.061,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-05-03 09:01:42,Em Contagem,1
,1,17.062,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:24,Cancelado,2
,1,17.063,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2023-04-19 11:16:24,Cancelado,2
,1,17.064,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-11-09 10:08:20,Em Contagem,3
,1,17.065,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.066,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.071,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:24,Cancelado,2
,1,17.072,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.073,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-09-04 09:49:29,Em Contagem,3
,1,17.074,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-07-10 17:14:42,Em Contagem,4
,1,17.075,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.076,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.081,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,INVENTARIO,,2023-04-24 16:14:19,Em Contagem,1
,1,17.082,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:24,Contado,2
,1,17.083,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,2024-02-14 17:03:01,Cancelado,2
,1,17.084,,,Bloqueado,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,.LIB,,2023-04-19 11:16:24,Cancelado,2
,1,17.085,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,17.086,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,13,APANHA FRAC.ESTACAO 13,,,,Pendente,0
,1,18.011,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,14,APANHA FRAC.ESTACAO 14,INVENTARIO,,2023-10-25 17:39:11,Em Contagem,6
,1,18.012,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,14,APANHA FRAC.ESTACAO 14,INVENTARIO,,2023-10-25 17:39:11,Em Contagem,2
,1,18.013,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,14,APANHA FRAC.ESTACAO 14,INVENTARIO,,2023-10-25 17:39:11,Em Contagem,3
,1,18.014,,,Uso,,Apanha Frac.,Flowrack,ALTURA MAIOR PADRAO,14,APANHA FRAC.ESTACAO 14,,,2023-10-25 17:39:11,Cancelado,4
,1,18.015,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,14,APANHA FRAC.ESTACAO 14,INVENTARIO,,2023-10-25 17:39:11,Em Contagem,5
,1,18.016,,,Bloq.Invent.,,Apanha,Flowrack,ALTURA MAIOR PADRAO,14,APANHA FRAC.ESTACAO 14,INVENTARIO,,2023-10-25 17:39:11,Em Contagem,7
