 ,Dep.,Apelido,Região, .1,Situação, .2,Função,Tipo Apanha Frac.,Promoção,Altura,Num.Posto,Descr.Posto,Motivo Bloqueio, .3,Data Último Invent.,Sit.Último Invent.,Total Invent.
,1,010-038-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:28:19,Contado,3
,1,010-038-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:01,Contado,6
,1,010-038-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:01,Contado,8
,1,010-038-06-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-038-06-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-038-07-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-038-07-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-038-08-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-038-08-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-040-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2023-05-03 10:20:53,Cancelado,1
,1,010-040-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-08-22 08:46:13,Cancelado,5
,1,010-040-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:28:19,Contado,4
,1,010-040-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:28:19,Contado,3
,1,010-040-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:01,Contado,8
,1,010-040-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:01,Contado,8
,1,010-040-06-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-040-06-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-040-07-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-040-07-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-040-08-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-040-08-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-042-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2023-11-22 16:33:39,Cancelado,2
,1,010-042-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-10-11 15:13:06,Cancelado,2
,1,010-042-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:28:19,Contado,11
,1,010-042-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:57,Pendente,8
,1,010-042-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:01,Contado,6
,1,010-042-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:02,Contado,6
,1,010-042-06-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-042-06-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-042-07-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-042-07-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-042-08-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-042-08-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-044-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,,Pendente,0
,1,010-044-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-08-22 08:46:14,Cancelado,4
,1,010-044-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:28:19,Contado,3
,1,010-044-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:57,Pendente,9
,1,010-044-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:02,Contado,6
,1,010-044-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:19:02,Contado,6
,1,010-044-06-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-044-06-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-044-07-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-044-07-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-044-08-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-044-08-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,010-046-04-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,2023-08-08 10:05:34,Cancelado,1
,1,010-046-04-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,2023-08-08 10:05:34,Cancelado,1
,1,010-046-05-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,010-046-05-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.NÃO EXISTE,,,Pendente,0
,1,012-048-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2023-12-14 10:42:41,Cancelado,2
,1,012-048-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-02-06 16:46:24,Cancelado,2
,1,012-048-04-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:57,Pendente,11
,1,012-048-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:57,Pendente,12
,1,012-048-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:25,Contado,12
,1,012-048-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:25,Contado,10
,1,012-048-06-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,012-048-06-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:57,Pendente,8
,1,012-048-07-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,012-048-07-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,5
,1,012-048-08-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,012-048-08-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,8
,1,012-050-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-01-31 14:57:39,Cancelado,3
,1,012-050-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-03-04 15:15:44,Cancelado,1
,1,012-050-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,11
,1,012-050-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,8
,1,012-050-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:25,Contado,9
,1,012-050-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:25,Contado,8
,1,012-050-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,5
,1,012-050-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:37:25,Contado,2
,1,012-050-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:26:25,Contado,3
,1,012-050-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:26:25,Contado,3
,1,012-050-08-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:43,Contado,4
,1,012-050-08-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:43,Contado,4
,1,012-052-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-02-06 16:46:24,Cancelado,2
,1,012-052-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-03-04 15:15:44,Cancelado,1
,1,012-052-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,9
,1,012-052-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,9
,1,012-052-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:25,Contado,8
,1,012-052-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,6
,1,012-052-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,6
,1,012-052-06-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,6
,1,012-052-07-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,6
,1,012-052-07-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,6
,1,012-052-08-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:58,Pendente,7
,1,012-052-08-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2024-01-03 09:12:38,Cancelado,3
,1,012-054-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-01-04 16:56:48,Cancelado,1
,1,012-054-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-03-04 15:15:44,Cancelado,1
,1,012-054-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,9
,1,012-054-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:59,Pendente,7
,1,012-054-05-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-07-24 09:52:38,Cancelado,3
,1,012-054-05-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-08-31 15:43:04,Cancelado,2
,1,012-054-06-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-08-16 08:58:25,Cancelado,2
,1,012-054-06-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:59,Pendente,5
,1,012-054-07-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-09-13 10:05:40,Cancelado,2
,1,012-054-07-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-08-15 09:06:14,Cancelado,2
,1,012-054-08-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-08-15 09:06:14,Cancelado,2
,1,012-054-08-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-08-23 15:25:18,Cancelado,2
,1,012-056-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-03-04 15:15:45,Cancelado,1
,1,012-056-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-03-04 15:15:45,Cancelado,1
,1,012-056-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,9
,1,012-056-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,11
,1,012-056-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,3
,1,012-056-05-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2024-04-08 11:58:31,Cancelado,5
,1,012-056-06-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-08-09 17:00:27,Cancelado,3
,1,012-056-06-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-10-02 11:40:57,Cancelado,2
,1,012-056-07-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-10-03 09:06:41,Cancelado,2
,1,012-056-07-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-07-24 09:52:38,Cancelado,3
,1,012-056-08-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-07-26 09:25:46,Cancelado,3
,1,012-056-08-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-09-28 14:39:45,Cancelado,2
,1,012-058-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-02-20 08:14:40,Cancelado,3
,1,012-058-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-03-01 17:27:32,Cancelado,1
,1,012-058-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:28,Contado,11
,1,012-058-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:59,Pendente,13
,1,012-058-05-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-07-28 17:25:35,Cancelado,2
,1,012-058-05-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-08-22 11:25:20,Cancelado,2
,1,012-058-06-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,"._x000D_
PEDIDO 8096809 TODO DIA",,2023-08-18 16:37:03,Cancelado,2
,1,012-058-06-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-09-01 17:18:35,Cancelado,2
,1,012-058-07-01,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-09-28 14:39:45,Cancelado,2
,1,012-058-07-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2023-05-30 08:44:37,Cancelado,2
,1,012-058-08-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:43,Contado,3
,1,012-058-08-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,3
,1,012-060-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2023-12-29 14:24:58,Cancelado,1
,1,012-060-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-01-29 08:48:58,Cancelado,2
,1,012-060-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:29,Contado,12
,1,012-060-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:29,Contado,11
,1,012-060-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,10
,1,012-060-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,10
,1,012-060-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:59,Pendente,8
,1,012-060-06-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:59,Pendente,8
,1,012-060-07-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:59,Pendente,6
,1,012-060-07-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:55:59,Pendente,7
,1,012-060-08-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,8
,1,012-060-08-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,8
,1,012-062-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-01-31 14:57:39,Cancelado,2
,1,012-062-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-02-08 13:52:43,Cancelado,2
,1,012-062-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:29,Contado,9
,1,012-062-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:29,Contado,8
,1,012-062-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,8
,1,012-062-05-02,1,,Bloqueado,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,.PEDIDO 8096809 TODO DIA,,2024-04-08 11:58:31,Cancelado,5
,1,012-062-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:37:25,Contado,4
,1,012-062-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:37:25,Contado,5
,1,012-062-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:26:25,Contado,5
,1,012-062-07-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,4
,1,012-062-08-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,3
,1,012-062-08-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,3
,1,012-064-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-03-14 14:50:24,Cancelado,3
,1,012-064-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2024-01-30 15:56:59,Cancelado,1
,1,012-064-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:29,Contado,9
,1,012-064-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:29,Contado,9
,1,012-064-05-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,4
,1,012-064-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,4
,1,012-064-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-08 08:27:12,Pendente,3
,1,012-064-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:37:25,Contado,2
,1,012-064-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:24:15,Contado,2
,1,012-064-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:24:16,Contado,2
,1,012-064-08-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,4
,1,012-064-08-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,4
,1,012-066-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2023-12-14 10:42:42,Cancelado,1
,1,012-066-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2023-12-14 10:42:42,Cancelado,1
,1,012-066-04-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-06 11:51:26,Contado,11
,1,012-066-04-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:20:29,Contado,5
,1,012-066-05-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,2
,1,012-066-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 10:04:26,Contado,3
,1,012-066-06-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:37:25,Contado,2
,1,012-066-06-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:37:25,Contado,3
,1,012-066-07-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:24:16,Contado,3
,1,012-066-07-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 09:24:16,Contado,2
,1,012-066-08-01,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,3
,1,012-066-08-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,4
,1,012-068-02-01,1,,Bloq.Invent.,,Armazenagem,,Promoção,ALTURA PADRAO PALETE,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,2
,1,012-068-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2023-12-14 10:42:42,Cancelado,1
,1,012-068-03-02,1,,Inativo,,Armazenagem,,Promoção,ALTURA PADRAO PALETE,0,,,,2023-12-14 10:42:42,Cancelado,1
,1,012-068-04-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,8
,1,012-068-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,7
,1,012-068-05-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,8
,1,012-068-05-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,8
,1,012-068-06-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,6
,1,012-068-06-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,6
,1,012-068-07-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,7
,1,012-068-07-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,7
,1,012-068-08-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:00,Pendente,8
,1,012-068-08-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-04 08:58:44,Contado,4
,1,014-001-03-01,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2022-12-09 16:50:33,Cancelado,1
,1,014-001-03-02,1,,Inativo,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,,Pendente,0
,1,014-001-04-01,1,,Uso,,Armazenagem,,,ALTURA PADRAO PALETE,0,,,,2025-01-02 09:48:43,Contado,8
,1,014-001-04-02,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:01,Pendente,5
,1,014-001-05-01,1,,Bloq.Invent.,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,INVENTARIO,,2025-01-06 16:56:01,Pendente,4
,1,014-001-05-02,1,,Uso,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,2025-01-02 08:43:27,Contado,4
,1,014-001-06-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,014-001-06-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,014-001-07-01,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
,1,014-001-07-02,1,,Inativo,,Armazenagem,,,ALTURA MAIOR PADRAO,0,,,,,Pendente,0
