Cód.Produto,Descrição,Curva,Embal.,Qtde Venda,Qtde Acumulada,Perc.,Perc.Acumulada,Dias Pedido,Média por dia,Capacid.Apan.,Perc.Capacid.Apan.,Endereço Apanha,Tipo Ender.,Estoque (Unid.),Ativ.Ressupr.,Qtde Desvio Picking,Ender.Apan.Cx.Fech.,Estoque Cx.Fech. (Unid.),Ativ.Ressupr.Cx.Fech.,Estoque Armaz. (Unid.),Estoque Geral (Unid.)
20000010690.0,AMOX+CLAVUL POT 875+125MG (AM) C/ 14CP,A,1.0,12281.0,3874138.0,0.2033,64.12950000000001,29.0,423.4828,150.0,282.3219,00.199.502.71.01,Flowrack,0.0,55.0,731.0,01.016.024.01.01,0.0,37.0,0.0,0.0
20000051608.0,GRAVICHECK TESTE DE GRAVIDEZ EM TIRA,A,1.0,12141.0,3886279.0,0.201,64.3305,129.0,94.11630000000001,0.0,0.0,,Prateleira,0.0,117.0,0.0,01.016.013.01.02,0.0,66.0,0.0,0.0
20000231064.0,REPOFLOR 200MG C/ 06CAPS,A,1.0,11912.0,3898191.0,0.19720000000000001,64.5276,160.0,74.45,250.0,29.78,00.199.502.61.03,Flowrack,259.0,100.0,820.0,01.014.034.01.02,1000.0,38.0,1100.0,2359.0
20000138267.0,TORSILAX C/ 12 COMP,A,1.0,11878.0,3910069.0,0.1966,64.7243,188.0,63.1809,240.0,26.325400000000002,00.199.501.88.04,Flowrack,0.0,148.0,448.0,01.014.028.01.01,0.0,135.0,0.0,0.0
20000101908.0,CICLORTEN 20MG C/ 10COMP,A,1.0,11755.0,3921824.0,0.19460000000000002,64.9188,220.0,53.4318,300.0,17.8106,00.199.502.61.06,Flowrack,295.0,81.0,264.0,01.015.009.01.02,480.0,62.0,1632.0,2407.0
20000011361.0,CETOPROFENO 150MG C/ 10COMP LIB PROL,A,1.0,11632.0,3933456.0,0.1925,65.1114,146.0,79.6712,332.0,23.997300000000003,00.199.502.84.03,Flowrack,222.0,97.0,464.0,01.016.033.01.01,0.0,66.0,0.0,222.0
20000101471.0,IBULIV 400MG 2 BLT X 4 CAPS GEL,A,1.0,11625.0,3945081.0,0.19240000000000002,65.30380000000001,204.0,56.9853,500.0,11.3971,00.199.502.91.01,Flowrack,520.0,58.0,284.0,01.016.025.01.01,360.0,40.0,6600.0,7480.0
20000101355.0,POLICLAVUMOXIL BD 875+125MG(AM) C/14COMP,A,1.0,11543.0,3956624.0,0.19110000000000002,65.4949,64.0,180.35940000000002,500.0,36.0719,00.199.502.11.04,Flowrack,0.0,71.0,613.0,01.016.022.01.02,0.0,42.0,0.0,0.0
20000103020.0,EMSCORT CREME 30GR,A,1.0,11371.0,3967995.0,0.1882,65.6831,249.0,45.6667,182.0,25.0916,00.199.502.52.04,Flowrack,198.0,131.0,620.0,01.015.021.01.01,84.0,73.0,4452.0,4734.0
20000010358.0,ACETILCISTEINA 200MG 16ENV 5G,A,1.0,10898.0,3978893.0,0.1804,65.8635,60.0,181.63330000000002,150.0,121.08890000000001,00.199.501.38.04,Flowrack,110.0,94.0,304.0,01.015.041.01.02,576.0,41.0,0.0,686.0
20000101185.0,HIXILERG 2MG/ML SOL ORAL 120ML,A,1.0,10747.0,3989640.0,0.1779,66.04140000000001,109.0,98.5963,180.0,54.7757,00.199.502.17.05,Flowrack,139.0,116.0,402.0,01.014.022.01.02,240.0,68.0,6720.0,7099.0
20000239018.0,REPOFLOR 200MG C/ 4SACHES,A,1.0,10499.0,4000139.0,0.1738,66.21520000000001,89.0,117.9663,220.0,53.621,00.199.502.65.04,Flowrack,236.0,89.0,1046.0,01.015.007.01.01,360.0,51.0,1020.0,1616.0
20000010847.0,DOMPERIDONA 10MG C/ 30COMP,A,1.0,10440.0,4010579.0,0.1728,66.388,170.0,61.4118,252.0,24.3698,00.199.502.78.06,Flowrack,319.0,49.0,204.0,01.015.037.01.01,672.0,26.0,504.0,1495.0
20000102308.0,SUPLEVIT C ZINCO1G+10MG C/30COMP EFERV,A,1.0,10219.0,4020798.0,0.16920000000000002,66.55720000000001,193.0,52.9482,90.0,58.831300000000006,00.199.502.12.06,Flowrack,93.0,174.0,234.0,01.017.027.01.02,240.0,82.0,1720.0,2053.0
20000034282.0,IBUPROFENO 100MG/ML 20ML (MORANGO) MEDQ,A,1.0,10182.0,4030980.0,0.1685,66.7257,46.0,221.3478,180.0,122.971,00.199.502.63.04,Flowrack,0.0,111.0,0.0,,0.0,29.0,0.0,0.0
20000101072.0,BISURAN XPE INF 4MG/5ML 120ML,A,1.0,10151.0,4041131.0,0.168,66.8938,97.0,104.6495,360.0,29.069300000000002,00.199.502.63.06,Flowrack,296.0,69.0,554.0,01.016.043.01.01,540.0,46.0,5760.0,6596.0
20000010354.0,SIMETICONA 125MG C/ 10CAPS,A,1.0,10077.0,4051208.0,0.1668,67.06060000000001,154.0,65.4351,480.0,13.6323,00.199.502.08.01,Flowrack,405.0,41.0,298.0,01.015.031.01.01,672.0,22.0,0.0,1077.0
20000010008.0,CEFALEXINA 500MG (AM) C/ 8COMP,A,1.0,9955.0,4061163.0,0.1648,67.22540000000001,203.0,49.0394,288.0,17.0276,00.199.501.98.03,Flowrack,260.0,80.0,230.0,01.016.020.01.02,240.0,73.0,1488.0,1988.0
20000132780.0,NEOSORO AD C/ 30ML,A,1.0,9893.0,4071056.0,0.1638,67.3891,170.0,58.194100000000006,480.0,12.123800000000001,00.199.502.94.05,Flowrack,384.0,45.0,148.0,01.016.023.01.01,360.0,79.0,1200.0,1944.0
20000010939.0,ROSUVASTATINA CALCICA 20MG C/ 30COMP,A,1.0,9782.0,4080838.0,0.16190000000000002,67.551,211.0,46.3602,112.0,41.393,00.199.502.48.05,Flowrack,126.0,95.0,526.0,01.015.009.01.01,224.0,40.0,224.0,574.0
20000014514.0,LOSARTANA POT 50MG 30CP,A,1.0,9724.0,4090562.0,0.161,67.712,109.0,89.211,150.0,59.474000000000004,01.995.025.47.05,Prateleira,115.0,160.0,129.0,01.014.018.02.02,0.0,28.0,0.0,115.0
20000109006.0,AMOX-EMS SUSP 250MG (AM) 150ML,A,1.0,9491.0,4100053.0,0.15710000000000002,67.8691,76.0,124.8816,150.0,83.2544,00.199.502.26.01,Flowrack,145.0,108.0,723.0,01.016.018.01.01,250.0,47.0,8250.0,8645.0
20000010646.0,ALPRAZOLAM 1MG (B1)** C/ 30COMP,A,1.0,9458.0,4109511.0,0.15660000000000002,68.0257,151.0,62.6358,300.0,20.878600000000002,01.995.010.03.02,Flowrack,187.0,39.0,523.0,02.018.004.01.01,840.0,21.0,0.0,1027.0
20000012523.0,DEXCL+BETA XPE 120ML,A,1.0,9409.0,4118920.0,0.1557,68.1814,13.0,723.7692000000001,420.0,172.32600000000002,00.199.501.81.04,Flowrack,0.0,32.0,39.0,01.016.014.01.01,0.0,16.0,0.0,0.0
20000010276.0,AMOXICILINA 875MG (AM) C/ 14CAP,A,1.0,9096.0,4128016.0,0.1506,68.33200000000001,90.0,101.06670000000001,150.0,67.37780000000001,00.199.502.96.02,Flowrack,57.0,101.0,877.0,01.016.026.01.02,250.0,56.0,3050.0,3458.0
20000010190.0,AMBROXOL XPE AD 120ML,A,1.0,9034.0,4137050.0,0.1495,68.4815,36.0,250.9444,66.0,380.21880000000004,00.199.501.41.06,Flowrack,0.0,40.0,372.0,01.010.028.01.02,0.0,17.0,0.0,0.0
20000011521.0,CLOR SERTRALINA 50MG (C1) **C/ 30COMP,A,1.0,8954.0,4146004.0,0.1482,68.6297,192.0,46.635400000000004,540.0,8.6362,01.995.010.08.01,Flowrack,381.0,48.0,245.0,02.018.001.01.01,60.0,30.0,0.0,441.0
20000011366.0,GLICLAZIDA CPR LIB PROL 30 MG C/ 30,A,1.0,8940.0,4154944.0,0.14800000000000002,68.77770000000001,196.0,45.6122,384.0,11.878200000000001,00.199.502.31.01,Flowrack,158.0,37.0,609.0,01.014.006.02.02,0.0,31.0,0.0,158.0
20000011186.0,DICLOF SODICO 50MG 20CP REV,A,1.0,8923.0,4163867.0,0.1477,68.9254,197.0,45.2944,180.0,25.163600000000002,00.199.502.03.01,Flowrack,129.0,61.0,226.0,01.014.020.02.01,540.0,52.0,0.0,669.0
20000010948.0,HIDROXIZINA 25MG C/ 30COMP GEN,A,1.0,8893.0,4172760.0,0.1472,69.07260000000001,198.0,44.914100000000005,200.0,22.4571,00.199.502.68.02,Flowrack,203.0,81.0,394.0,01.016.035.01.02,200.0,39.0,0.0,403.0
20000010915.0,AMITRIPTILINA CLOR 25MG (C1)** C/ 30COMP,A,1.0,8876.0,4181636.0,0.1469,69.2196,220.0,40.3455,336.0,12.0076,02.995.011.90.03,Ponta Gondola,0.0,56.0,222.0,02.018.003.01.01,420.0,34.0,0.0,589.0
20000101818.0,SUPLEVIT MULHER C/ 30CAPS GEL,A,1.0,8799.0,4190435.0,0.1457,69.3652,248.0,35.479800000000004,85.0,41.7409,00.199.502.46.05,Flowrack,98.0,140.0,500.0,01.015.035.01.02,120.0,97.0,1260.0,1478.0
20000010060.0,PARACETAMOL GOTAS 200MG 15ML,A,1.0,8791.0,4199226.0,0.14550000000000002,69.5107,38.0,231.34210000000002,400.0,57.8355,00.199.502.34.04,Flowrack,0.0,44.0,240.0,01.014.024.01.02,0.0,26.0,0.0,0.0
20000011879.0,PREGABALINA  75MG (C1)** C/ 30CAPS,A,1.0,8726.0,4207952.0,0.1444,69.65520000000001,187.0,46.6631,168.0,27.7757,01.995.010.01.04,Flowrack,163.0,110.0,650.0,02.018.003.01.02,56.0,73.0,392.0,659.0
20000010024.0,AZITROMICINA SUSP ORAL 900MG (AM),A,1.0,8535.0,4216487.0,0.1413,69.79650000000001,29.0,294.31030000000004,120.0,245.2586,00.199.502.54.06,Flowrack,155.0,49.0,316.0,01.016.030.01.02,280.0,29.0,2680.0,3115.0
20000012017.0,AMOXICILINA SUSP 250MG 150ML,A,1.0,8490.0,4224977.0,0.1405,69.937,27.0,314.44440000000003,25.0,1257.7776000000001,01.995.019.28.04,Prateleira,0.0,29.0,0.0,01.017.009.01.01,0.0,22.0,0.0,0.0
20000010985.0,OXALATO ESCITALOPRAM 10MG (C1)** C/ 30CO,A,1.0,8434.0,4233411.0,0.1396,70.0766,155.0,54.4129,300.0,18.137600000000003,01.995.010.05.04,Flowrack,0.0,68.0,133.0,02.018.004.01.02,900.0,25.0,1620.0,2748.0
20000014156.0,CLOR FLUOXETINA 20MG (C1)** C/ 30CPDS RE,A,1.0,8291.0,4241702.0,0.13720000000000002,70.21390000000001,162.0,51.179,300.0,17.0597,01.995.011.05.02,Flowrack,165.0,48.0,302.0,02.018.003.01.02,504.0,38.0,504.0,1251.0
20000010161.0,PARACETAMOL 750MG C/ 20COMP,A,1.0,8248.0,4249950.0,0.1365,70.35040000000001,123.0,67.0569,300.0,22.3523,00.199.502.63.03,Flowrack,241.0,68.0,149.0,01.015.025.01.02,576.0,29.0,96.0,913.0
20000010037.0,CETOCONAZOL 20MG CREME C/30GR,A,1.0,8231.0,4258181.0,0.13620000000000002,70.48660000000001,238.0,34.584,180.0,19.2133,00.199.502.56.03,Flowrack,200.0,102.0,347.0,01.015.021.01.02,42.0,50.0,0.0,242.0
20000010944.0,ATORVASTATINA 40MG C/ 30COMP,A,1.0,8122.0,4266303.0,0.13440000000000002,70.6211,231.0,35.1602,70.0,50.2289,00.199.502.75.03,Flowrack,87.0,320.0,265.0,01.015.011.01.02,270.0,100.0,189.0,546.0
20000011064.0,CAPTOPRIL 25MG C/ 30COMP,A,1.0,8098.0,4274401.0,0.134,70.7551,172.0,47.0814,252.0,18.6831,00.199.502.54.04,Flowrack,236.0,48.0,83.0,01.016.021.01.02,504.0,42.0,84.0,824.0
20000101155.0,BIOFLADEX AEROSOL 60G,A,1.0,7918.0,4282319.0,0.1311,70.8862,250.0,31.672,96.0,32.9917,00.199.502.54.03,Flowrack,129.0,135.0,556.0,01.016.009.01.01,192.0,90.0,1200.0,1521.0
20000010804.0,CLONAZEPAM 2MG (B1)** C/ 30COMP,A,1.0,7886.0,4290205.0,0.1305,71.0167,201.0,39.2338,252.0,15.569,01.995.010.90.01,Ponta Gondola,0.0,32.0,162.0,02.018.002.01.01,420.0,26.0,504.0,980.0
20000010420.0,SINVASTATINA 20MG C/ 30COMP,A,1.0,7853.0,4298058.0,0.13,71.14670000000001,131.0,59.946600000000004,192.0,31.2222,00.199.502.84.02,Flowrack,152.0,52.0,154.0,01.016.029.01.01,864.0,34.0,7728.0,8744.0
20000010848.0,DOMPERIDONA 10MG C/ 60COMP,A,1.0,7702.0,4305760.0,0.1275,71.27420000000001,226.0,34.0796,168.0,20.285500000000003,00.199.502.31.04,Flowrack,170.0,56.0,302.0,01.015.031.01.01,504.0,31.0,0.0,674.0
20000011189.0,"DROSP+ETINIL 3MG+0,03MG C/21 COMP",A,1.0,7679.0,4313439.0,0.12710000000000002,71.4013,224.0,34.2813,192.0,17.8548,00.199.502.13.03,Flowrack,215.0,71.0,242.0,01.014.012.01.02,336.0,44.0,96.0,647.0
20000011511.0,AMOX+CLAVUL POT 875+125MG (AM) C/ 20CP,A,1.0,7666.0,4321105.0,0.1269,71.5282,29.0,264.3448,227.0,116.45150000000001,00.199.502.23.02,Flowrack,0.0,68.0,480.0,01.016.026.01.02,0.0,32.0,0.0,0.0
20000102313.0,SUPLEVIT C ZINCO1G+10MG C/10COMP EFERV,A,1.0,7613.0,4328718.0,0.126,71.6543,177.0,43.0113,360.0,11.947600000000001,00.199.502.44.02,Flowrack,273.0,95.0,272.0,01.016.042.01.02,720.0,39.0,360.0,1353.0
20000014308.0,NIMESULIDA 100MG C/ 12COMP,A,1.0,7593.0,4336311.0,0.1257,71.7799,158.0,48.057,300.0,16.019000000000002,00.199.502.33.03,Flowrack,343.0,43.0,303.0,01.015.031.01.02,480.0,42.0,1440.0,2263.0
20000232069.0,REPOFLOR 100MG C/ 12CAPS,A,1.0,7550.0,4343861.0,0.125,71.9049,214.0,35.2804,200.0,17.6402,00.199.502.42.02,Flowrack,242.0,61.0,520.0,01.015.039.01.01,300.0,43.0,500.0,1042.0
20000010235.0,"CLORTALIDONA 12,5MG C/ 60COMP",A,1.0,7547.0,4351408.0,0.12490000000000001,72.02980000000001,202.0,37.3614,220.0,16.9825,00.199.502.62.06,Flowrack,0.0,70.0,467.0,01.016.039.01.01,0.0,35.0,0.0,0.0
20000232068.0,DORILEN C/12 COMP,A,1.0,7414.0,4358822.0,0.1227,72.1526,86.0,86.2093,332.0,25.966700000000003,00.199.502.97.01,Flowrack,0.0,48.0,433.0,01.015.019.01.01,0.0,37.0,0.0,0.0
20000102099.0,AMOX-EMS 500MG (AM) C/ 21CAPS,A,1.0,7394.0,4366216.0,0.12240000000000001,72.275,95.0,77.83160000000001,150.0,51.8877,00.199.502.88.02,Flowrack,12.0,95.0,259.0,01.016.024.01.02,500.0,59.0,1850.0,2510.0
20000010270.0,PREDNISONA  5MG C/ 20COMP,A,1.0,7390.0,4373606.0,0.1223,72.3973,215.0,34.3721,360.0,9.5478,00.199.502.72.03,Flowrack,172.0,35.0,368.0,01.015.033.01.02,360.0,49.0,60.0,592.0
20000010462.0,CLOR TRAMADOL 50MG (A2)** C/10CAPS,A,1.0,7333.0,4380939.0,0.12140000000000001,72.51870000000001,103.0,71.19420000000001,300.0,23.7314,01.995.010.07.02,Flowrack,261.0,53.0,485.0,02.018.002.01.01,120.0,28.0,0.0,381.0
20000010943.0,ATORVASTATINA 20MG C/ 30COMP,A,1.0,7305.0,4388244.0,0.12090000000000001,72.6396,228.0,32.039500000000004,224.0,14.3033,00.199.502.03.06,Flowrack,238.0,79.0,296.0,01.014.010.01.01,560.0,38.0,1008.0,1806.0
20000014685.0,PREDNISOLONA 20MG C/ 10COMP,A,1.0,7231.0,4395475.0,0.1197,72.75930000000001,162.0,44.6358,168.0,26.568900000000003,00.199.502.35.02,Flowrack,143.0,56.0,393.0,01.016.033.01.01,336.0,46.0,504.0,983.0
20000101903.0,COLIAFT 1MG/G PASTA 10G EMS,A,1.0,7217.0,4402692.0,0.11950000000000001,72.8788,214.0,33.7243,280.0,12.044400000000001,00.199.502.01.01,Flowrack,0.0,61.0,269.0,,0.0,57.0,0.0,0.0
20000011581.0,"CLOR TANSULOSINA 0,4MG C/ 30",A,1.0,7207.0,4409899.0,0.1193,72.99810000000001,226.0,31.889400000000002,160.0,19.9309,00.199.502.78.04,Flowrack,160.0,96.0,194.0,01.014.010.02.02,392.0,39.0,0.0,552.0
20000101016.0,EXPECTUSS ADULTO FR C/100ML,A,1.0,7115.0,4417014.0,0.1178,73.11580000000001,62.0,114.7581,300.0,38.252700000000004,00.199.502.33.05,Flowrack,341.0,40.0,447.0,01.014.040.01.02,360.0,32.0,1380.0,2081.0
20000010938.0,"INDAPAMIDA 1,5MG C/ 30COMP",A,1.0,7094.0,4424108.0,0.1174,73.2333,178.0,39.8539,332.0,12.0042,00.199.502.16.01,Flowrack,318.0,54.0,322.0,01.015.003.01.02,0.0,33.0,0.0,318.0
20000010880.0,DESLORATADINA 5MG C/ 10COMP,A,1.0,7020.0,4431128.0,0.11620000000000001,73.3495,219.0,32.0548,288.0,11.1301,00.199.502.68.01,Flowrack,228.0,54.0,163.0,01.015.033.01.02,480.0,38.0,0.0,708.0
20000236003.0,BISMU-JET GOTAS 20ML,A,1.0,6961.0,4438089.0,0.11520000000000001,73.46470000000001,44.0,158.2045,250.0,63.281800000000004,00.199.502.08.04,Flowrack,0.0,50.0,638.0,,0.0,26.0,0.0,0.0
20000021294.0,"NARATRIPTANA 2,5MG C/ 10COMP",A,1.0,6913.0,4445002.0,0.1144,73.5791,203.0,34.0542,240.0,14.189300000000001,00.199.502.91.04,Flowrack,257.0,110.0,277.0,01.016.025.01.02,288.0,47.0,384.0,929.0
20000010764.0,DEXCLORFENIRAMINA CREME 30GR,A,1.0,6911.0,4451913.0,0.1144,73.6935,191.0,36.1832,150.0,24.1221,00.199.502.86.02,Flowrack,138.0,83.0,428.0,01.015.017.01.02,126.0,46.0,0.0,264.0
20000101422.0,ALKAGEL HORTELÃ SUSP ORAL FR 240 ML,A,1.0,6875.0,4458788.0,0.11380000000000001,73.8073,206.0,33.3738,70.0,47.6769,01.995.025.90.05,Ponta Gondola,74.0,295.0,418.0,01.015.009.01.01,210.0,117.0,420.0,704.0
20000431005.0,ENXAK  C/ 12COMP,A,1.0,6827.0,4465615.0,0.113,73.9203,145.0,47.0828,320.0,14.7134,00.199.502.34.02,Flowrack,212.0,39.0,129.0,01.016.025.01.01,0.0,20.0,0.0,212.0
20000010287.0,GLIBENCLAMIDA 5MG C/ 30COMP,A,1.0,6734.0,4472349.0,0.1115,74.0318,146.0,46.1233,336.0,13.7272,00.199.502.64.03,Flowrack,397.0,39.0,253.0,01.014.010.01.01,504.0,29.0,1428.0,2329.0
20000010178.0,NIMESULIDA 50MG/ML GTS C/ 15ML,A,1.0,6580.0,4478929.0,0.10890000000000001,74.14070000000001,50.0,131.6,300.0,43.8667,00.199.502.54.05,Flowrack,0.0,40.0,189.0,01.014.016.01.02,0.0,19.0,0.0,0.0
20000010040.0,CLOTRIMAZOL CR DERM 20GR,A,1.0,6561.0,4485490.0,0.1086,74.2493,218.0,30.096300000000003,328.0,9.1757,00.199.502.67.01,Flowrack,262.0,57.0,313.0,01.015.023.01.02,0.0,37.0,0.0,262.0
20000102261.0,DORICIN 2BLT C/12 COMPRIMIDOS-EMS,A,1.0,6554.0,4492044.0,0.1085,74.3578,208.0,31.509600000000002,112.0,28.1336,00.199.502.45.05,Flowrack,0.0,126.0,186.0,01.015.019.01.01,0.0,76.0,0.0,0.0
20000010794.0,PARACETAMOL+CAFEINA C/ 20CP,A,1.0,6523.0,4498567.0,0.108,74.4658,136.0,47.9632,332.0,14.4467,00.199.502.41.01,Flowrack,318.0,46.0,227.0,01.014.016.01.01,240.0,25.0,48.0,606.0
20000011594.0,GLICLAZIDA CPR LIB PROL 60 MG C/ 60,A,1.0,6452.0,4505019.0,0.1068,74.57260000000001,51.0,126.50980000000001,198.0,63.893800000000006,00.199.501.37.04,Flowrack,0.0,47.0,200.0,01.014.016.02.01,0.0,25.0,0.0,0.0
20000011279.0,HEMIFU QUETIAPINA 25MG(C1)**  C/30,A,1.0,6421.0,4511440.0,0.1063,74.6789,190.0,33.7947,336.0,10.0579,01.995.010.05.02,Flowrack,0.0,23.0,202.0,02.018.002.01.01,0.0,23.0,0.0,62.0
20000010131.0,LORATADINA 1MG/ML XPE 100ML,A,1.0,6413.0,4517853.0,0.1062,74.785,22.0,291.5,300.0,97.1667,00.199.502.04.06,Flowrack,0.0,36.0,204.0,01.014.020.01.01,0.0,18.0,0.0,0.0
20000010373.0,"ATENOLOL+CLORT 50/12,5MG C/ 30CP",A,1.0,6362.0,4524215.0,0.1053,74.8904,140.0,45.4429,192.0,23.668200000000002,00.199.502.68.04,Flowrack,0.0,48.0,209.0,01.016.013.01.01,0.0,36.0,0.0,0.0
20000014497.0,ACIDO TRANEXAMICO 250MG C/ 12COMP,A,1.0,6360.0,4530575.0,0.1053,74.99560000000001,148.0,42.973,55.0,78.1327,01.995.022.18.04,Prateleira,46.0,353.0,562.0,01.016.023.01.01,138.0,103.0,912.0,1096.0
20000231292.0,IBUFLEX 400MG C/ 8 CAPS GEL,A,1.0,6338.0,4536913.0,0.10490000000000001,75.1006,140.0,45.2714,400.0,11.3179,00.199.502.24.04,Flowrack,313.0,55.0,395.0,01.014.036.01.02,240.0,24.0,3168.0,3721.0
20000101015.0,EXPECTUSS INFANTIL FR C/100ML,A,1.0,6249.0,4543162.0,0.1034,75.20400000000001,75.0,83.32000000000001,180.0,46.288900000000005,00.199.502.91.05,Flowrack,0.0,85.0,504.0,01.010.030.01.01,0.0,16.0,0.0,0.0
20000103004.0,PREDMICIN PDA (AM) C/15GR,A,1.0,6062.0,4549224.0,0.1003,75.3043,181.0,33.4917,324.0,10.3369,00.199.502.62.02,Flowrack,358.0,75.0,341.0,01.016.018.01.02,280.0,44.0,0.0,638.0
20000101423.0,ALKAGEL MORANGO SUSP ORAL FR 240 ML,A,1.0,6017.0,4555241.0,0.09960000000000001,75.40390000000001,199.0,30.2362,60.0,50.3937,00.199.502.78.05,Flowrack,0.0,186.0,206.0,01.015.039.01.02,0.0,107.0,0.0,0.0
20000231166.0,SUAVICID CRM C/ 15GR,A,1.0,5977.0,4561218.0,0.0989,75.5029,195.0,30.651300000000003,112.0,27.3672,01.995.021.38.04,Prateleira,59.0,237.0,945.0,01.016.037.01.02,126.0,94.0,56.0,241.0
20000011233.0,"DROSP+ETINIL.3MG+0,02MG C/24C.R",A,1.0,5964.0,4567182.0,0.09870000000000001,75.6016,213.0,28.0,192.0,14.583300000000001,00.199.502.83.02,Flowrack,222.0,48.0,258.0,01.014.024.02.02,0.0,38.0,0.0,222.0
20000236019.0,DORILEN GOTAS FR 15ML,A,1.0,5832.0,4573014.0,0.0965,75.6981,168.0,34.7143,300.0,11.5714,00.199.502.71.04,Flowrack,283.0,40.0,660.0,01.014.038.01.01,400.0,22.0,0.0,683.0
20000010497.0,PROPIONATO CLOBETASOL CRM 30G,A,1.0,5815.0,4578829.0,0.09630000000000001,75.79440000000001,153.0,38.0065,182.0,20.8827,00.199.502.52.03,Flowrack,132.0,61.0,333.0,01.014.012.02.01,336.0,31.0,546.0,1014.0
20000102245.0,NORMOLAX AMEIXA  667MG/ML SOL 120ML,A,1.0,5782.0,4584611.0,0.09570000000000001,75.8901,190.0,30.431600000000003,120.0,25.3597,01.995.029.90.05,Ponta Gondola,117.0,109.0,373.0,01.017.009.01.02,180.0,79.0,1260.0,1557.0
20000102122.0,CLORATADD 10MG C/ 12COMP,A,1.0,5756.0,4590367.0,0.09530000000000001,75.9854,181.0,31.8011,200.0,15.9006,00.199.502.64.02,Flowrack,203.0,51.0,150.0,01.015.019.01.02,300.0,44.0,1020.0,1523.0
20000011772.0,"DESLORATADINA XPE 0,5MG/ML 60ML",A,1.0,5685.0,4596052.0,0.0941,76.07950000000001,26.0,218.65380000000002,150.0,145.7692,00.199.501.37.06,Flowrack,0.0,75.0,35.0,01.015.031.01.02,0.0,10.0,0.0,0.0
20000010089.0,BROMOPRIDA 4MG/ML SOL 20ML,A,1.0,5642.0,4601694.0,0.09340000000000001,76.1729,86.0,65.60470000000001,300.0,21.8682,00.199.502.96.03,Flowrack,216.0,39.0,147.0,01.015.027.01.01,0.0,16.0,0.0,216.0
20000102383.0,COMPLEXO B12 XPE FR C/120ML,A,1.0,5608.0,4607302.0,0.09280000000000001,76.26570000000001,230.0,24.3826,180.0,13.545900000000001,00.199.502.76.05,Flowrack,166.0,45.0,408.0,01.014.034.01.01,240.0,42.0,660.0,1066.0
20000010012.0,DIPIRONA SOD 10ML,A,1.0,5545.0,4612847.0,0.0918,76.3575,94.0,58.9894,360.0,16.3859,00.199.502.91.03,Flowrack,452.0,28.0,65.0,01.015.011.01.01,300.0,17.0,3300.0,4052.0
20000011927.0,CLOR FEXOFENADINA 120MG C/ 10COMP,A,1.0,5545.0,4618392.0,0.0918,76.44930000000001,121.0,45.8264,288.0,15.911900000000001,00.199.501.95.02,Flowrack,301.0,90.0,598.0,01.016.012.01.02,480.0,43.0,192.0,973.0
20000010168.0,CEFALEXINA SUSP 250MG (AM) 100ML,A,1.0,5525.0,4623917.0,0.0915,76.5407,47.0,117.5532,120.0,97.961,00.199.502.92.05,Flowrack,0.0,75.0,367.0,01.016.030.01.01,0.0,29.0,0.0,0.0
20000011339.0,DESVENLAFAXINA 100MG (C1)** C/ 30CPR,A,1.0,5504.0,4629421.0,0.0911,76.6319,118.0,46.6441,200.0,23.322100000000002,01.995.010.08.04,Flowrack,0.0,55.0,412.0,02.018.005.01.01,224.0,37.0,168.0,518.0
20000014351.0,HIDROCLOROTIAZIDA 25MG C/ 30CP,A,1.0,5494.0,4634915.0,0.09090000000000001,76.7228,138.0,39.8116,168.0,23.697400000000002,00.199.502.92.01,Flowrack,130.0,52.0,342.0,01.014.014.01.01,336.0,38.0,1092.0,1558.0
20000011144.0,FUMARATO BISOPROLOL 5MG 30COMP,A,1.0,5488.0,4640403.0,0.0908,76.81360000000001,239.0,22.962300000000003,252.0,9.112,00.199.502.72.04,Flowrack,37.0,34.0,294.0,01.016.037.01.01,0.0,32.0,0.0,37.0
20000010216.0,DICLOF DIETILAMONIO GEL 60GR,A,1.0,5465.0,4645868.0,0.09050000000000001,76.9041,208.0,26.274,112.0,23.4589,00.199.502.16.05,Flowrack,121.0,90.0,202.0,01.014.020.01.02,280.0,40.0,56.0,457.0
20000231762.0,ALLOVITA 50MG SOL CAPILAR FR 50ML,A,1.0,5447.0,4651315.0,0.0902,76.99430000000001,160.0,34.043800000000005,80.0,42.5548,00.199.501.97.03,Flowrack,56.0,261.0,825.0,01.017.013.01.02,240.0,64.0,1560.0,1856.0
20000011338.0,DESVENLAFAXINA 50MG (C1)** C/ 30CP,A,1.0,5401.0,4656716.0,0.08940000000000001,77.08370000000001,83.0,65.0723,168.0,38.7335,01.995.010.08.03,Flowrack,132.0,77.0,392.0,02.018.002.01.02,0.0,34.0,0.0,132.0
20000010452.0,"DEXCL+BETA 2,0/25MG 20CP",A,1.0,5350.0,4662066.0,0.0886,77.1722,31.0,172.5806,400.0,43.1452,00.199.502.06.02,Flowrack,0.0,29.0,259.0,01.014.028.02.02,0.0,9.0,0.0,0.0
20000010552.0,"MALEATO TIMOLOL 0,5% SOL 5ML",A,1.0,5331.0,4667397.0,0.0882,77.26050000000001,107.0,49.8224,300.0,16.6075,00.199.502.68.03,Flowrack,282.0,33.0,250.0,01.016.043.01.02,200.0,10.0,0.0,482.0
