Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fech.,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Frac.,Tipo,Qtde Desvio Picking,local
19193.0,COLIRIO LEGRAND SOL OFT C/ 20ML,A,A,A,3660.0,40.0,7660.0,47.0,5.0,47.0,128.0,29.0,128.0,77.87230000000001,8.0,162.9787,0.0,016-020-01-01,0,5.0,100.0,0.0,100.0,Sim,26.204,Prateleira,240.0,apanha_c
11387.0,CLOR METILFENIDATO (A3)** 10MG C/60,A,A,A,3551.0,28.0,5231.0,86.0,7.0,86.0,39.0,25.0,39.0,41.2907,4.0,60.8256,4.0,018-004-01-01,8,4.0,60.0,30.0,180.0,Não,10.905,Ponta De G,175.0,controlado
232339.0,PREVIANE C/ 21COMP,A,B,A,3520.0,7.0,3856.0,75.0,2.0,75.0,24.0,21.0,24.0,46.9333,3.5,51.4133,0.0,014-010-02-01,0,8.0,48.0,0.0,336.0,Não,21.082,Flowrack,471.0,apanha_a
11879.0,PREGABALINA  75MG (C1)** C/ 30CAPS,A,A,A,3502.0,17.0,4454.0,67.0,4.0,68.0,29.0,14.0,29.0,52.2687,4.25,65.5,0.0,018-003-01-02,8,5.0,56.0,89.0,224.0,Não,11.901,Ponta De G,351.0,controlado
65045.0,DORALGINA 20DRG,A,C,A,3461.0,0.0,3461.0,70.0,0.0,70.0,47.0,36.0,47.0,49.4429,0.0,49.4429,0.0,017-024-00-02,2,3.0,60.0,34.0,60.0,Não,25.554,Prateleira,595.0,apanha_c
10539.0,ACETILCISTEINA 40MG/ML XPE 120ML,A,B,A,3390.0,7.0,3810.0,82.0,4.0,83.0,32.0,31.0,32.0,41.3415,1.75,45.903600000000004,12.0,015-041-01-02,3,6.0,60.0,255.0,240.0,Não,23.045,Flowrack,163.0,apanha_a
11581.0,"CLOR TANSULOSINA 0,4MG C/ 30",A,B,A,3385.0,1.0,3441.0,78.0,1.0,78.0,21.0,20.0,21.0,43.397400000000005,1.0,44.1154,3.0,015-015-01-01,0,4.0,56.0,210.0,184.0,Não,20.043,Flowrack,785.0,apanha_a
236019.0,DORILEN GOTAS FR 15ML,A,B,A,3381.0,2.0,3621.0,92.0,2.0,92.0,26.0,17.0,26.0,36.75,1.0,39.3587,4.0,015-023-01-02,5,5.0,120.0,148.0,360.0,Não,29.042,Flowrack,758.0,apanha_a
63513.0,UNIQ B12 MASTIGAVEL C/ 60 COMP,A,B,A,3295.0,7.0,3715.0,92.0,5.0,93.0,131.0,29.0,131.0,35.815200000000004,1.4000000000000001,39.946200000000005,46.0,010-044-02-01,4 (+4 fr),5.0,60.0,82.0,120.0,Sim,24.075,Flowrack,318.0,prateleira
32588.0,REPOFLOR 250MG C/ 06CAPS,A,B,A,3203.0,8.0,4003.0,40.0,2.0,40.0,128.0,31.0,128.0,80.075,4.0,100.075,0.0,017-005-01-02,0,3.0,100.0,20.0,100.0,Sim,23.054,Flowrack,448.0,apanha_c
10145.0,DIPIRONA SOD 500MG 24X10 240 COMP,A,A,A,3203.0,388.0,12515.0,72.0,16.0,73.0,61.0,15.0,61.0,44.4861,24.25,171.4384,195.0,016-035-01-01,7,3.0,24.0,51.0,96.0,Não,21.909,Ponta De G,495.0,pallet
11189.0,"DROSP+ETINIL 3MG+0,03MG C/21 COMP",A,B,A,3193.0,12.0,3769.0,78.0,7.0,79.0,27.0,20.0,27.0,40.935900000000004,1.7143000000000002,47.7089,0.0,014-012-01-02,0,9.0,48.0,0.0,336.0,Não,25.052,Flowrack,310.0,apanha_a
232500.0,CENEVIT TRIPLA ACAO 10 CPR EFER S.A-L,A,A,A,3186.0,84.0,8226.0,76.0,23.0,76.0,28.0,39.0,28.0,41.9211,3.6522,108.2368,112.0,015-003-01-01,7,10.0,60.0,239.0,300.0,Não,22.083,Flowrack,150.0,apanha_a
10806.0,ACET DE DEXAMETASONA CREME 10G,A,B,A,3174.0,11.0,3790.0,74.0,4.0,75.0,26.0,13.0,26.0,42.8919,2.75,50.533300000000004,0.0,015-037-01-02,0,12.0,56.0,0.0,224.0,Não,29.054,Flowrack,351.0,apanha_a
63032.0,IVERMECTINA 6MG C/ 4COMP,A,A,A,3103.0,20.0,4303.0,59.0,10.0,59.0,26.0,18.0,26.0,52.5932,2.0,72.93220000000001,0.0,015-003-01-02,0,12.0,60.0,0.0,60.0,Não,19.474,Prateleira,438.0,apanha_a
11064.0,CAPTOPRIL 25MG C/ 30COMP,A,B,A,3063.0,3.0,3315.0,80.0,3.0,80.0,26.0,13.0,26.0,38.2875,1.0,41.4375,3.0,015-007-01-01,10,10.0,84.0,151.0,252.0,Não,21.012,Flowrack,166.0,apanha_a
11279.0,HEMIFU QUETIAPINA 25MG(C1)**  C/30,A,B,A,3015.0,6.0,3519.0,80.0,6.0,80.0,24.0,8.0,24.0,37.6875,1.0,43.987500000000004,0.0,018-007-01-01,0,4.0,84.0,0.0,252.0,Não,10.052,Flowrack,323.0,controlado
106004.0,DORSPAN SOL ORAL C/ 20ML,A,B,A,2931.0,3.0,3291.0,91.0,3.0,91.0,24.0,16.0,24.0,32.208800000000004,1.0,36.1648,0.0,014-022-01-02,0,3.0,120.0,3.0,240.0,Não,21.023,Flowrack,361.0,apanha_a
10420.0,SINVASTATINA 20MG C/ 30COMP,A,A,A,2923.0,27.0,4219.0,67.0,5.0,67.0,28.0,32.0,28.0,43.6269,5.4,62.9701,0.0,014-028-01-02,0,4.0,48.0,0.0,192.0,Não,25.032,Flowrack,127.0,apanha_a
136705.0,SILDENAFILA  50MG C/  4COMP,A,B,A,2920.0,9.0,3460.0,55.0,8.0,56.0,30.0,20.0,30.0,53.090900000000005,1.125,61.785700000000006,0.0,015-003-01-01,0,8.0,60.0,0.0,240.0,Não,22.046,Flowrack,363.0,apanha_a
10220.0,DEXCLORFENIRAMINA XPE 120ML,A,B,A,2905.0,6.0,3265.0,62.0,2.0,62.0,27.0,20.0,27.0,46.854800000000004,3.0,52.661300000000004,0.0,014-028-01-01,0,6.0,60.0,0.0,240.0,Não,26.036,Flowrack,246.0,apanha_a
10479.0,ACET TRIANCINOLONA PDA 10GR,A,B,A,2854.0,7.0,3246.0,81.0,2.0,82.0,46.0,18.0,46.0,35.2346,3.5,39.5854,0.0,015-025-01-01,0,7.0,56.0,0.0,224.0,Sim,21.022,Flowrack,355.0,apanha_a
102255.0,ALLEXOFEDRIN 180MG C/ 10COM REV-,A,A,A,2826.0,15.0,3546.0,94.0,3.0,94.0,23.0,19.0,23.0,30.0638,5.0,37.723400000000005,13.0,014-012-02-02,7,10.0,48.0,301.0,336.0,Não,29.064,Flowrack,790.0,apanha_a
690069.0,CIMEGRIPE C/ 20CAPS,A,C,A,2812.0,0.0,2812.0,79.0,0.0,79.0,178.0,8.0,178.0,35.5949,0.0,35.5949,0.0,015-035-01-01,0,5.0,120.0,0.0,37.0,Sim,24.107,Flowrack,200.0,apanha_a
231262.0,EXPEC-TAMIN SOL ORAL 120ML,A,B,A,2785.0,9.0,3325.0,88.0,7.0,88.0,24.0,16.0,24.0,31.6477,1.2857,37.7841,22.0,014-036-01-01,11,12.0,60.0,139.0,240.0,Não,22.015,Flowrack,378.0,apanha_a
10060.0,PARACETAMOL GOTAS 200MG 15ML,A,B,A,2759.0,9.0,3839.0,58.0,4.0,59.0,20.0,8.0,20.0,47.569,2.25,65.0678,0.0,014-024-01-02,1,8.0,120.0,174.0,260.0,Não,23.015,Flowrack,194.0,apanha_a
70831.0,CREATINA 300G,A,A,A,2744.0,284.0,6152.0,99.0,49.0,99.0,232.0,92.0,232.0,27.717200000000002,5.7959000000000005,62.141400000000004,95.0,010-028-01-01,10,10.0,12.0,2.0,12.0,Não,21.902,Ponta De G,691.0,ponta
12896.0,"DROSP+ETINIL 3MG+0,03MG C/21 COMP",A,A,A,2710.0,30.0,4150.0,59.0,5.0,59.0,57.0,15.0,57.0,45.9322,6.0,70.339,17.0,015-035-01-02,3,8.0,48.0,18.0,48.0,Não,22.243,Prateleira,207.0,apanha_a
232052.0,NATUS GERIN C/30 CAPS,A,B,A,2692.0,5.0,2992.0,96.0,2.0,96.0,43.0,25.0,43.0,28.041700000000002,2.5,31.166700000000002,0.0,015-021-01-01,0,5.0,60.0,0.0,100.0,Não,29.032,Flowrack,611.0,apanha_a
408940.0,ATORVASTATINA 40MG C/ 30COMP,A,,A,2684.0,,2684.0,42.0,,42.0,82.0,,82.0,63.9048,,63.9048,0.0,016-006-01-02,0,2.0,60.0,0.0,120.0,Sim,23.046,Flowrack,158.0,apanha_c
232338.0,CELERG C/ 20COMP,A,B,A,2660.0,9.0,3200.0,93.0,1.0,93.0,15.0,8.0,15.0,28.6022,9.0,34.4086,0.0,015-011-01-02,0,15.0,60.0,0.0,480.0,Não,22.024,Flowrack,495.0,apanha_a
106006.0,NARIDRIN INFANTIL FR C/15ML,A,B,A,2619.0,6.0,3219.0,92.0,4.0,92.0,24.0,30.0,24.0,28.4674,1.5,34.9891,10.0,015-025-01-02,3,3.0,100.0,210.0,250.0,Não,25.022,Flowrack,470.0,apanha_a
10915.0,AMITRIPTILINA CLOR 25MG (C1)** C/ 30COMP,A,B,A,2582.0,1.0,2666.0,46.0,1.0,46.0,21.0,10.0,21.0,56.1304,1.0,57.956500000000005,0.0,018-007-01-01,9,4.0,84.0,166.0,252.0,Não,10.025,Flowrack,169.0,controlado
101155.0,BIOFLADEX AEROSOL 60G,A,B,A,2580.0,6.0,2868.0,87.0,4.0,87.0,31.0,30.0,31.0,29.6552,1.5,32.9655,9.0,014-012-01-01,6,6.0,48.0,51.0,96.0,Não,21.013,Flowrack,494.0,apanha_a
231019.0,PEPSOGEL SUSP 240ML,A,B,A,2550.0,6.0,2760.0,93.0,4.0,93.0,37.0,24.0,37.0,27.4194,1.5,29.677400000000002,0.0,010-030-01-01,0,10.0,35.0,0.0,140.0,Não,27.905,Ponta De G,558.0,ponta
62640.0,LORASLIV 10MG C/ 12COMP,A,A,A,2537.0,44.0,5177.0,64.0,14.0,68.0,50.0,21.0,50.0,39.6406,3.1429,76.1324,0.0,015-033-01-01,0,8.0,60.0,0.0,180.0,Sim,25.051,Flowrack,113.0,apanha_a
10271.0,PREDNISONA 20MG C/ 10COMP,A,A,A,2498.0,14.0,3842.0,82.0,3.0,82.0,13.0,9.0,13.0,30.4634,4.6667000000000005,46.8537,0.0,014-032-01-01,3,8.0,96.0,286.0,384.0,Não,22.022,Flowrack,199.0,apanha_a
11965.0,DIPIRONA MONOID. 1G C/20 COMP,A,A,A,2465.0,31.0,3705.0,56.0,7.0,56.0,37.0,28.0,37.0,44.017900000000004,4.4286,66.1607,0.0,014-016-01-02,0,10.0,40.0,8.0,120.0,Não,29.033,Flowrack,102.0,apanha_a
102383.0,COMPLEXO B12 XPE FR C/120ML,A,B,A,2444.0,2.0,2564.0,94.0,1.0,94.0,32.0,16.0,32.0,26.0,2.0,27.276600000000002,8.0,014-034-01-01,3,5.0,60.0,170.0,180.0,Não,21.045,Flowrack,583.0,apanha_a
64295.0,FISIOFORT BIS PREMIUM UN-DR TUB X 150GR,A,A,A,2423.0,104.0,3671.0,79.0,42.0,82.0,97.0,43.0,97.0,30.670900000000003,2.4762,44.7683,0.0,015-005-01-01,0,15.0,12.0,0.0,252.0,Não,29.084,Flowrack,609.0,apanha_a
10237.0,CETOCONAZOL+DIP BETA+S NEO CREME 30G,A,B,A,2420.0,11.0,2882.0,70.0,2.0,70.0,23.0,16.0,23.0,34.571400000000004,5.5,41.1714,15.0,015-025-01-02,10,12.0,42.0,58.0,168.0,Não,21.071,Flowrack,233.0,apanha_a
10690.0,AMOX+CLAVUL POT 875+125MG (AM) C/ 14CP,A,B,A,2397.0,5.0,2647.0,45.0,2.0,45.0,45.0,16.0,45.0,53.2667,2.5,58.8222,19.0,016-003-01-02,3,8.0,50.0,65.0,100.0,Não,25.062,Flowrack,438.0,antibiotico
134688.0,NISTATINA+OXIDO ZINCO POM 60G,A,B,A,2377.0,6.0,2737.0,49.0,3.0,49.0,39.0,18.0,39.0,48.510200000000005,2.0,55.8571,0.0,012-056-02-02,0,6.0,60.0,0.0,60.0,Não,19.012,Flowrack,414.0,apanha_b
10583.0,DIPIRONA SOD SOL ORAL 100ML,A,A,A,2328.0,12.0,3048.0,80.0,3.0,81.0,20.0,16.0,20.0,29.1,4.0,37.6296,0.0,016-033-01-02,0,3.0,60.0,5.0,240.0,Não,21.015,Flowrack,301.0,pallet
11357.0,CLOR TRAZODONA 50MG (C1)** 4X15C,A,B,A,2314.0,5.0,2594.0,51.0,3.0,52.0,30.0,9.0,30.0,45.3725,1.6667,49.8846,0.0,018-002-01-02,8,5.0,56.0,163.0,168.0,Não,11.083,Flowrack,205.0,controlado
231960.0,CENEVIT 1GR EFERV C/10 COMP,A,A,A,2305.0,21.0,3565.0,61.0,9.0,62.0,28.0,21.0,28.0,37.7869,2.3333,57.5,0.0,015-031-01-02,2,6.0,60.0,48.0,40.0,Não,22.023,Flowrack,149.0,apanha_a
16041.0,CLOR DULOXETINA 30MG (C1)** C/30 CAPS-,A,B,A,2298.0,5.0,2548.0,82.0,2.0,82.0,39.0,12.0,39.0,28.0244,2.5,31.0732,9.0,018-006-01-01,5,4.0,50.0,34.0,100.0,Não,10.043,Flowrack,408.0,controlado
101422.0,ALKAGEL HORTELA SUSP ORAL FR 240 ML,A,C,A,2231.0,0.0,2231.0,86.0,0.0,86.0,60.0,29.0,60.0,25.9419,0.0,25.9419,17.0,010-042-01-02,4,4.0,35.0,44.0,70.0,Não,25.906,Ponta De G,449.0,ponta
37032.0,ETORICOXIBE  90MG (C1)** C/ 7COMP,A,B,A,2228.0,1.0,2276.0,12.0,1.0,12.0,8.0,4.0,8.0,185.66670000000002,1.0,189.66670000000002,0.0,018-005-01-02,19,4.0,48.0,118.0,144.0,Não,10.044,Flowrack,281.0,controlado
62678.0,PREDNISOLONA SOL ORAL 3MG/ML C/ 60ML,A,A,A,2216.0,18.0,3296.0,76.0,5.0,76.0,182.0,28.0,182.0,29.1579,3.6,43.3684,52.0,012-050-01-02,2 (+4 fr),3.0,60.0,19.0,30.0,Sim,25.184,Prateleira,351.0,apanha_b
404681.0,CICLOBENZAPRINA CLOR  5MG C/ 15COMP,A,C,A,2212.0,0.0,2212.0,78.0,0.0,78.0,237.0,13.0,237.0,28.359,0.0,28.359,0.0,017-035-01-01,1 (+78 fr),3.0,100.0,15.0,25.0,Sim,24.203,Prateleira,680.0,apanha_c
10244.0,ATENOLOL 50MG C/ 30COMP,A,B,A,2199.0,1.0,2247.0,64.0,1.0,64.0,20.0,14.0,20.0,34.3594,1.0,35.1094,0.0,014-024-02-01,0,7.0,48.0,89.0,300.0,Não,27.062,Flowrack,291.0,apanha_a
11366.0,GLICLAZIDA CPR LIB PROL 30 MG C/ 30,A,B,A,2166.0,3.0,2310.0,58.0,2.0,59.0,22.0,7.0,22.0,37.3448,1.5,39.1525,0.0,014-006-02-02,0,15.0,48.0,0.0,192.0,Não,25.043,Flowrack,236.0,apanha_a
10012.0,DIPIRONA SOD 10ML,A,A,A,2163.0,30.0,5763.0,57.0,2.0,57.0,11.0,5.0,11.0,37.9474,15.0,101.1053,0.0,015-011-01-01,0,8.0,120.0,0.0,360.0,Não,25.063,Flowrack,200.0,apanha_a
37325.0,CLOR. ONDANSETRONA 4MG C/ 10 CP,A,B,A,2136.0,4.0,2328.0,82.0,4.0,82.0,43.0,23.0,43.0,26.0488,1.0,28.3902,1.0,017-040-00-02,4,6.0,48.0,71.0,48.0,Não,19.072,Flowrack,470.0,apanha_c
62600.0,NIMESULIDA 100MG C/ 12COMP,A,A,A,2066.0,65.0,5966.0,66.0,10.0,69.0,79.0,37.0,79.0,31.303,6.5,86.4638,0.0,014-016-01-01,0,2.0,60.0,0.0,60.0,Sim,25.573,Prateleira,123.0,apanha_a
106023.0,EMSCORT POMADA 30G,A,B,A,2053.0,4.0,2221.0,94.0,2.0,94.0,29.0,24.0,29.0,21.840400000000002,2.0,23.6277,9.0,015-037-01-01,6,6.0,42.0,141.0,140.0,Não,20.074,Flowrack,382.0,apanha_a
12752.0,HIDROXIZINA SOL ORAL 120ML,A,,A,2051.0,,2051.0,76.0,,76.0,35.0,,35.0,26.986800000000002,,26.986800000000002,0.0,015-021-01-01,3,3.0,60.0,229.0,240.0,Sim,23.055,Flowrack,430.0,apanha_a
37193.0,"NARATRIPTANA 2,5MG C/ 4COMP",A,B,A,2043.0,10.0,2643.0,79.0,3.0,79.0,18.0,21.0,18.0,25.8608,3.3333000000000004,33.4557,1.0,010-034-02-01,1,6.0,60.0,171.0,240.0,Não,26.044,Flowrack,280.0,prateleira
10432.0,SINVASTATINA 40MG C/ 30COMP,A,A,A,2029.0,24.0,3181.0,43.0,12.0,43.0,42.0,28.0,42.0,47.186,2.0,73.97670000000001,27.0,016-026-01-02,4,6.0,48.0,25.0,48.0,Não,25.451,Prateleira,270.0,apanha_c
12793.0,ROSUVASTATINA CALCICA 10MG C/ 30COMP,A,B,A,2026.0,3.0,2170.0,57.0,2.0,57.0,43.0,40.0,43.0,35.5439,1.5,38.0702,15.0,010-008-02-02,3,3.0,48.0,62.0,48.0,Não,27.261,Prateleira,139.0,apanha_b
11233.0,"DROSP+ETINIL.3MG+0,02MG C/24C.R",A,B,A,2016.0,5.0,2256.0,78.0,2.0,79.0,21.0,9.0,21.0,25.8462,2.5,28.557000000000002,0.0,014-024-02-02,0,10.0,48.0,1.0,192.0,Não,26.041,Flowrack,383.0,apanha_a
10160.0,DEXAMETASONA ELIXIR 120ML,A,B,A,2000.0,8.0,2480.0,74.0,3.0,75.0,21.0,24.0,21.0,27.027,2.6667,33.066700000000004,3.0,014-020-01-02,6,6.0,60.0,203.0,240.0,Não,21.075,Flowrack,237.0,apanha_a
11394.0,CLOR DULOXETINA 30MG (C1)** C/ 30CAPS-,A,B,A,1979.0,6.0,2279.0,57.0,1.0,57.0,26.0,12.0,26.0,34.719300000000004,6.0,39.9825,0.0,018-007-01-01,0,4.0,50.0,2.0,150.0,Não,11.065,Flowrack,349.0,controlado
11029.0,ENALAPRIL 5MG 30CP,A,B,A,1975.0,11.0,2503.0,73.0,4.0,74.0,14.0,12.0,14.0,27.0548,2.75,33.8243,3.0,015-025-01-01,9,9.0,48.0,52.0,384.0,Não,25.071,Flowrack,199.0,apanha_a
101837.0,DIOVASES 450+50MG C/30 COM.REV.,A,B,A,1960.0,2.0,2014.0,60.0,2.0,60.0,34.0,16.0,34.0,32.6667,1.0,33.566700000000004,62.0,015-007-01-02,10,12.0,27.0,32.0,108.0,Não,25.053,Flowrack,425.0,apanha_a
101016.0,EXPECTUSS ADULTO FR C/100ML,A,B,A,1942.0,2.0,2062.0,91.0,2.0,91.0,18.0,16.0,18.0,21.340700000000002,1.0,22.6593,5.0,014-040-01-02,5,6.0,60.0,223.0,300.0,Não,27.025,Flowrack,392.0,apanha_a
101423.0,ALKAGEL MORANGO SUSP ORAL FR 240 ML,A,A,A,1932.0,12.0,2352.0,89.0,2.0,89.0,52.0,52.0,52.0,21.707900000000002,6.0,26.427,12.0,015-019-01-02,3,3.0,35.0,58.0,70.0,Não,25.045,Flowrack,392.0,apanha_a
10594.0,PARACETAMOL BEBE 100MG 15ML,A,B,A,1927.0,4.0,2071.0,77.0,3.0,77.0,113.0,21.0,113.0,25.026,1.3333000000000002,26.8961,2.0,014-010-01-02,1 (+13 fr),6.0,36.0,56.0,72.0,Sim,20.046,Flowrack,313.0,apanha_a
11929.0,CLOR FEXOFENADINA 180MG C/ 10COMP,A,B,A,1914.0,4.0,2106.0,56.0,3.0,56.0,16.0,8.0,16.0,34.1786,1.3333000000000002,37.6071,0.0,014-024-02-01,0,10.0,48.0,0.0,192.0,Não,21.021,Flowrack,288.0,apanha_a
138565.0,LOSARTANA POT 50MG 30CP,A,B,A,1901.0,6.0,2261.0,54.0,5.0,54.0,92.0,16.0,92.0,35.203700000000005,1.2,41.870400000000004,0.0,017-038-01-01,0,4.0,60.0,0.0,0.0,Sim,nan,,180.0,apanha_c
11515.0,BILASTINA 20 MG X 15 COMP,A,B,A,1866.0,6.0,2154.0,85.0,3.0,86.0,33.0,26.0,33.0,21.9529,2.0,25.0465,7.0,014-014-01-02,3,4.0,48.0,121.0,144.0,Não,24.043,Flowrack,352.0,apanha_a
101355.0,POLICLAVUMOXIL BD 875+125MG(AM) C/14COMP,A,B,A,1860.0,9.0,2310.0,67.0,2.0,67.0,36.0,17.0,36.0,27.761200000000002,4.5,34.4776,35.0,016-021-01-02,4,5.0,50.0,23.0,50.0,Não,21.044,Flowrack,322.0,antibiotico
102245.0,NORMOLAX AMEIXA  667MG/ML SOL 120ML,A,B,A,1837.0,10.0,2437.0,82.0,5.0,82.0,27.0,25.0,27.0,22.4024,2.0,29.7195,0.0,014-024-01-01,0,3.0,60.0,0.0,120.0,Não,26.055,Flowrack,310.0,apanha_a
11922.0,CLOR TRAMADOL 100MG (A2)**C/10 CR LIB.PR,A,C,A,1808.0,1.0,1868.0,49.0,1.0,49.0,12.0,7.0,12.0,36.898,1.0,38.1224,0.0,018-003-01-02,0,3.0,60.0,6.0,300.0,Não,10.073,Flowrack,269.0,controlado
10735.0,AMOX+CLAVUL POT SUSP 400MG (AM) 70ML,A,A,A,1792.0,28.0,2492.0,65.0,7.0,65.0,39.0,24.0,39.0,27.569200000000002,4.0,38.3385,29.0,016-019-01-01,15,15.0,25.0,69.0,100.0,Não,21.036,Flowrack,227.0,antibiotico
10904.0,CICLOPIROX OLAMINA SOL TOP 15ML,A,,A,1790.0,,1790.0,69.0,,69.0,13.0,,13.0,25.942,,25.942,0.0,014-006-01-02,0,3.0,120.0,178.0,160.0,Não,25.054,Flowrack,351.0,apanha_a
10276.0,AMOXICILINA 875MG (AM) C/ 14CAP,A,B,A,1783.0,2.0,1883.0,41.0,1.0,41.0,31.0,28.0,31.0,43.4878,2.0,45.9268,9.0,016-013-01-01,1,2.0,50.0,0.0,50.0,Não,28.043,Flowrack,428.0,antibiotico
5057.0,REHIDRALIN 04 ENV. 28G - ÁGUA DE COCO,A,A,A,1781.0,19.0,2237.0,89.0,9.0,89.0,118.0,25.0,118.0,20.011200000000002,2.1111,25.134800000000002,3.0,010-030-02-01,0,6.0,24.0,1.0,108.0,Sim,22.034,Flowrack,444.0,prateleira
51608.0,TESTE DE GRAVIDEZ GRAVICHECK EM TIRA,A,A,A,1779.0,227.0,7227.0,27.0,24.0,28.0,62.0,38.0,62.0,65.8889,9.458300000000001,258.1071,0.0,016-014-01-02,0,15.0,24.0,0.0,48.0,Não,22.107,Flowrack,1.0,apanha_c
760031.0,OMEGATIVE AZ C/ 30CAPS GEL,A,A,A,1778.0,29.0,2822.0,56.0,14.0,58.0,37.0,33.0,37.0,31.75,2.0714,48.6552,213.0,014-008-02-01,2,5.0,36.0,88.0,100.0,Não,26.052,Flowrack,113.0,apanha_a
1261.0,VITAMINA B12 100% IDR - C/ 60CAPS,A,B,A,1777.0,7.0,1861.0,91.0,4.0,91.0,31.0,28.0,31.0,19.5275,1.75,20.4505,42.0,010-044-02-02,8,8.0,12.0,29.0,84.0,Não,21.016,Flowrack,467.0,prateleira
10833.0,ACIDO TRANEXAMICO 250MG C/ 12COMP,A,B,A,1776.0,3.0,1920.0,74.0,1.0,75.0,23.0,21.0,23.0,24.0,3.0,25.6,0.0,014-022-02-01,0,7.0,48.0,70.0,332.0,Não,20.082,Flowrack,310.0,apanha_a
11002.0,AMOXICILINA 500MG (AM) C/ 21CAP,A,B,A,1748.0,5.0,1998.0,70.0,3.0,71.0,28.0,9.0,28.0,24.971400000000003,1.6667,28.140800000000002,0.0,016-017-01-01,1,12.0,50.0,122.0,100.0,Não,25.046,Flowrack,183.0,antibiotico
10847.0,DOMPERIDONA 10MG C/ 30COMP,A,B,A,1745.0,1.0,1829.0,75.0,1.0,75.0,11.0,7.0,11.0,23.2667,1.0,24.3867,0.0,015-037-01-01,0,8.0,84.0,0.0,252.0,Não,27.083,Flowrack,232.0,apanha_a
11594.0,GLICLAZIDA CPR LIB PROL 60 MG C/ 60,A,B,A,1737.0,3.0,1905.0,63.0,2.0,64.0,29.0,17.0,29.0,27.5714,1.5,29.765600000000003,3.0,014-016-02-01,0,6.0,56.0,97.0,120.0,Não,21.053,Flowrack,302.0,apanha_a
32589.0,REPOFLOR 250MG C/ 6SACHES,A,B,A,1733.0,10.0,2333.0,38.0,1.0,38.0,74.0,29.0,74.0,45.6053,10.0,61.3947,1.0,017-013-01-02,0 (+26 fr),3.0,60.0,35.0,60.0,Sim,22.284,Prateleira,283.0,apanha_c
32567.0,SUAVICID CRM C/ 10GR,A,B,A,1732.0,5.0,2012.0,87.0,2.0,87.0,72.0,30.0,72.0,19.908,2.5,23.1264,5.0,016-010-01-02,3 (+42 fr),4.0,56.0,18.0,56.0,Sim,23.554,Prateleira,564.0,apanha_c
10897.0,CICLOBENZAPRINA CLOR 10MG C/ 10COMP,A,C,A,1730.0,1.0,1826.0,52.0,1.0,52.0,9.0,11.0,9.0,33.269200000000005,1.0,35.1154,6.0,015-017-01-01,0,2.0,96.0,352.0,420.0,Não,20.034,Flowrack,227.0,apanha_a
231047.0,ESPASMO FLATOL C/ 20ML,A,C,A,1718.0,0.0,1718.0,88.0,0.0,88.0,13.0,13.0,13.0,19.5227,0.0,19.5227,0.0,015-039-01-01,2,2.0,120.0,81.0,200.0,Não,21.024,Flowrack,284.0,apanha_a
5080.0,VITAMINA B12 C/60 COMP MASTIGAVEL,A,A,A,1703.0,444.0,7031.0,67.0,44.0,67.0,121.0,75.0,121.0,25.4179,10.090900000000001,104.94030000000001,143.0,010-008-02-02,0,5.0,12.0,14.0,24.0,Não,22.578,Prateleira,381.0,apanha_b
12402.0,PROPIONATO CLOBETASOL PDA 30G,A,C,A,1693.0,0.0,1693.0,78.0,0.0,78.0,36.0,21.0,36.0,21.7051,0.0,21.7051,0.0,015-019-01-01,3,4.0,42.0,15.0,36.0,Não,22.573,Prateleira,562.0,apanha_a
12783.0,ROSUVASTATINA CALCICA 20MG C/ 30COMP,A,B,A,1684.0,2.0,1796.0,51.0,2.0,51.0,29.0,16.0,29.0,33.019600000000004,1.0,35.2157,3.0,010-036-02-01,3,4.0,56.0,53.0,56.0,Não,21.201,Prateleira,221.0,prateleira
11979.0,RIVAROXABANA 20 MG C/ 30COMP REV,A,B,A,1680.0,6.0,2040.0,59.0,4.0,59.0,15.0,11.0,15.0,28.474600000000002,1.5,34.5763,0.0,015-015-01-02,0,6.0,60.0,0.0,180.0,Não,28.062,Flowrack,264.0,apanha_a
37326.0,CLOR. ONDANSETRONA 8MG C/ 10 CP,A,B,A,1676.0,6.0,1964.0,64.0,3.0,64.0,149.0,22.0,149.0,26.1875,2.0,30.6875,14.0,017-038-00-02,4 (+34 fr),6.0,48.0,13.0,24.0,Sim,24.245,Prateleira,453.0,apanha_c
10085.0,ALBENDAZOL SUSP 10ML,A,C,A,1673.0,1.0,1793.0,62.0,1.0,63.0,13.0,12.0,13.0,26.983900000000002,1.0,28.4603,0.0,015-031-01-02,0,3.0,120.0,0.0,360.0,Não,27.014,Flowrack,162.0,apanha_a
10579.0,ACETILCISTEINA 20MG/ML XPE 120ML,A,C,A,1669.0,0.0,1669.0,80.0,0.0,80.0,15.0,14.0,15.0,20.8625,0.0,20.8625,12.0,014-042-01-02,6,6.0,60.0,16.0,240.0,Não,29.085,Flowrack,260.0,apanha_a
