,Ordem,Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fechada,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Fracionado,Tipo,Qtde Desvio Picking,local
95,96,10126,AMOX+CLAVUL POT 500+125MG (AM) C/ 12CP,A,A,A,12970.0,65.0,15310.0,69.0,13.0,69.0,204.0,66.0,204.0,187.971,5.0,221.8841,0.0,016-029-01-01,0,12.0,36.0,0.0,72.0,Não,21.054,Flowrack,96.0,antibiotico
96,97,10538,ACETILCISTEINA 600MG 16ENV 5G,A,A,A,12910.0,86.0,16006.0,238.0,32.0,238.0,360.0,93.0,360.0,54.2437,2.6875,67.2521,0.0,014-028-01-02,0,5.0,36.0,0.0,108.0,Sim,29.012,Flowrack,679.0,apanha_a
97,98,10559,"OXIMETAZOLINA AD 0,5MG 30ML",A,B,A,12862.0,22.0,15062.0,184.0,9.0,184.0,64.0,39.0,64.0,69.90220000000001,2.4444,81.8587,0.0,014-034-02-02,0,6.0,100.0,0.0,300.0,Não,26.083,Flowrack,406.0,apanha_a
98,99,102347,ALLEXOFEDRIN PED 6MG/ML SUSP 150ML,A,A,A,12847.0,259.0,19322.0,240.0,30.0,241.0,616.0,131.0,616.0,53.5292,8.6333,80.1743,69.0,015-027-01-02,15,15.0,25.0,82.0,100.0,Não,24.076,Flowrack,255.0,apanha_a
99,100,10149,METILDOPA 250MG C/ 30CP,A,A,A,12601.0,56.0,18201.0,198.0,16.0,198.0,82.0,48.0,82.0,63.6414,3.5,91.9242,4.0,015-019-01-01,6,6.0,100.0,279.0,300.0,Não,26.012,Flowrack,386.0,apanha_a
100,101,102255,ALLEXOFEDRIN 180MG C/ 10COM REV-,A,A,A,12600.0,42.0,14616.0,258.0,15.0,258.0,132.0,89.0,132.0,48.8372,2.8,56.6512,95.0,014-012-02-02,10,10.0,48.0,374.0,384.0,Não,29.064,Flowrack,637.0,apanha_a
101,102,101940,MIGRALIV(D1) 1BL X 12 COMP,A,A,A,12292.0,195.0,22042.0,72.0,25.0,72.0,123.0,70.0,123.0,170.7222,7.8,306.1389,0.0,,0,0.0,50.0,0.0,0.0,Não,,,0.0,
102,103,11927,CLOR FEXOFENADINA 120MG C/ 10COMP,A,B,A,12247.0,22.0,13303.0,236.0,8.0,236.0,110.0,82.0,110.0,51.8941,2.75,56.3686,0.0,014-024-01-01,0,8.0,48.0,0.0,288.0,Não,20.021,Flowrack,262.0,apanha_a
103,104,103020,EMSCORT CREME 30GR,A,A,A,12244.0,232.0,21988.0,257.0,26.0,257.0,225.0,133.0,225.0,47.642,8.9231,85.55640000000001,41.0,015-017-01-01,12,15.0,42.0,87.0,126.0,Não,26.024,Flowrack,716.0,apanha_a
104,105,10766,ACIDO MEFENAMICO 500MG C/ 24COMP,A,B,A,12161.0,27.0,13457.0,167.0,11.0,167.0,147.0,95.0,147.0,72.8204,2.4545,80.58080000000001,0.0,014-022-01-01,0,8.0,48.0,0.0,144.0,Não,22.012,Flowrack,745.0,apanha_a
105,106,231960,CENEVIT 1GR EFERV C/10 COMP,A,A,A,11608.0,139.0,19948.0,222.0,41.0,223.0,96.0,81.0,96.0,52.2883,3.3902,89.4529,7.0,014-032-02-02,13,13.0,60.0,309.0,300.0,Não,22.023,Flowrack,345.0,apanha_a
106,107,102262,DORICIN 3BLT C/12 COMPRIMIDOS-,A,A,A,11598.0,94.0,16862.0,248.0,38.0,249.0,156.0,82.0,156.0,46.7661,2.4737,67.7189,87.0,015-023-01-02,8,8.0,56.0,123.0,140.0,Não,26.032,Flowrack,366.0,apanha_a
107,108,232501,CENEVIT TRIPLA ACAO 30 CPR EFER S.A-L,A,A,A,11569.0,142.0,17249.0,196.0,46.0,196.0,402.0,131.0,402.0,59.0255,3.087,88.0051,126.0,015-025-01-01,12,12.0,40.0,22.0,120.0,Não,26.042,Flowrack,240.0,apanha_a
108,109,102311,SUPLEVIT C PREVENT 1G C/ 10COMP EFERV,A,A,A,11469.0,272.0,27789.0,209.0,45.0,209.0,213.0,74.0,213.0,54.87560000000001,6.0444,132.9617,110.0,014-018-02-01,8,10.0,60.0,317.0,380.0,Não,22.062,Flowrack,87.0,apanha_a
109,110,10191,AMBROXOL XPE INF 120ML,A,A,A,11326.0,78.0,16006.0,209.0,21.0,210.0,168.0,65.0,168.0,54.1914,3.7143,76.21900000000001,12.0,014-040-01-01,8,10.0,60.0,71.0,120.0,Não,25.015,Flowrack,228.0,apanha_a
110,111,10411,ACEBROFILINA AD 50MG 120ML,A,A,A,11200.0,69.0,15340.0,204.0,28.0,206.0,81.0,56.0,81.0,54.902,2.4643,74.46600000000001,0.0,014-022-01-01,0,6.0,60.0,264.0,240.0,Não,24.085,Flowrack,239.0,apanha_a
111,112,10060,PARACETAMOL GOTAS 200MG 15ML,A,C,A,11181.0,1.0,11301.0,170.0,1.0,170.0,63.0,22.0,63.0,65.7706,1.0,66.4765,0.0,014-024-01-02,0,8.0,120.0,0.0,260.0,Não,23.015,Flowrack,486.0,apanha_a
112,113,10366,SIMETICONA  40MG C/ 20COMP,A,B,A,11013.0,7.0,11433.0,180.0,5.0,180.0,70.0,23.0,70.0,61.1833,1.4,63.5167,0.0,014-038-02-01,0,20.0,60.0,0.0,400.0,Não,21.062,Flowrack,571.0,apanha_a
113,114,11037,AMOXICILINA SUSP 250MG (AM) 150ML,A,A,A,10927.0,327.0,19102.0,203.0,59.0,204.0,210.0,120.0,210.0,53.8276,5.542400000000001,93.63730000000001,81.0,016-017-01-02,19,20.0,25.0,45.0,50.0,Não,26.073,Flowrack,135.0,antibiotico
114,115,11002,AMOXICILINA 500MG (AM) C/ 21CAP,A,A,A,10817.0,96.0,15617.0,193.0,18.0,193.0,140.0,78.0,140.0,56.04660000000001,5.3333,80.9171,0.0,016-017-01-01,8,12.0,50.0,30.0,88.0,Não,25.023,Flowrack,175.0,antibiotico
115,116,231762,ALLOVITA 50MG SOL CAPILAR FR 50ML,A,A,A,10652.0,60.0,13052.0,248.0,10.0,248.0,184.0,140.0,184.0,42.9516,6.0,52.629,7.0,015-009-01-01,6,6.0,40.0,42.0,80.0,Não,22.054,Flowrack,654.0,apanha_a
116,117,101368,NIMESILAM 100MG C/ 12COMP,A,A,A,10651.0,39.0,14395.0,217.0,29.0,217.0,83.0,50.0,83.0,49.0829,1.3448,66.3364,11.0,015-005-01-01,11,12.0,96.0,228.0,288.0,Não,29.022,Flowrack,100.0,apanha_a
117,118,231225,IBUFLEX 100MG/ML SUSP ORAL C/ 30ML,A,A,A,10508.0,44.0,13148.0,174.0,13.0,175.0,69.0,42.0,69.0,60.39080000000001,3.3846,75.1314,23.0,014-006-01-02,14,15.0,60.0,337.0,360.0,Não,21.056,Flowrack,109.0,apanha_a
118,119,10985,OXALATO ESCITALOPRAM 10MG (C1)** C/ 30CO,A,A,A,10197.0,38.0,12477.0,179.0,11.0,179.0,78.0,38.0,78.0,56.9665,3.4545,69.7039,0.0,018-004-01-02,6,10.0,60.0,226.0,300.0,Não,10.036,Flowrack,231.0,controlado
119,120,232053,INFLALID C/12 COMP,A,A,A,10180.0,142.0,23812.0,160.0,36.0,162.0,74.0,82.0,74.0,63.625,3.9444,146.9877,0.0,015-015-01-01,3,6.0,96.0,168.0,384.0,Não,26.084,Flowrack,98.0,apanha_a
120,121,10227,SIMETICONA  75MG/ML FR C/ 15ML,A,B,A,9981.0,5.0,11581.0,218.0,4.0,218.0,68.0,34.0,68.0,45.78440000000001,1.25,53.1239,0.0,014-040-01-02,7,8.0,120.0,368.0,300.0,Não,26.074,Flowrack,323.0,apanha_a
121,122,14342,ALENDRONATO DE SODIO 70MG C/ 4COMP,A,B,A,9738.0,11.0,10794.0,180.0,3.0,180.0,53.0,27.0,53.0,54.1,3.6667,59.9667,0.0,015-033-01-01,0,12.0,96.0,0.0,384.0,Não,22.082,Flowrack,617.0,apanha_a
122,123,11486,BUDESONIDA 64MCG SPRAY NASAL,A,A,A,9673.0,35.0,11773.0,250.0,14.0,250.0,82.0,87.0,82.0,38.692,2.5,47.092,35.0,014-012-01-02,6,6.0,60.0,184.0,240.0,Não,26.014,Flowrack,416.0,apanha_a
123,124,232052,NATUS GERIN C/30 CAPS,A,B,A,9650.0,20.0,10850.0,247.0,11.0,247.0,155.0,90.0,155.0,39.0688,1.8182,43.9271,38.0,015-021-01-01,5,5.0,60.0,105.0,100.0,Não,29.032,Flowrack,711.0,apanha_a
124,125,10479,ACET TRIANCINOLONA PDA 10GR,A,A,A,9628.0,111.0,15844.0,231.0,7.0,231.0,106.0,35.0,106.0,41.6797,15.8571,68.5887,72.0,014-036-02-01,12,12.0,56.0,78.0,224.0,Não,21.022,Flowrack,401.0,apanha_a
125,126,10433,NISTATINA+OXIDO ZINCO POM 60G,A,A,A,9451.0,87.0,14323.0,193.0,35.0,193.0,187.0,80.0,187.0,48.9689,2.4857,74.2124,15.0,014-024-01-02,5,5.0,56.0,123.0,168.0,Sim,22.064,Flowrack,320.0,apanha_a
126,127,232500,CENEVIT TRIPLA ACAO 10 CPR EFER S.A-L,A,A,A,9405.0,96.0,15165.0,191.0,37.0,192.0,179.0,89.0,179.0,49.2408,2.5946,78.98440000000001,73.0,015-003-01-01,10,10.0,60.0,67.0,70.0,Não,22.083,Flowrack,229.0,apanha_a
127,128,11879,PREGABALINA  75MG (C1)** C/ 30CAPS,A,B,A,9358.0,15.0,10198.0,116.0,8.0,116.0,80.0,76.0,80.0,80.67240000000001,1.875,87.91380000000001,0.0,018-003-01-02,0,5.0,56.0,0.0,224.0,Não,11.901,Ponta De G,0.0,controlado
128,129,101908,CICLORTEN 20MG C/ 10COMP,A,C,A,9285.0,3.0,9573.0,241.0,3.0,241.0,62.0,52.0,62.0,38.527,1.0,39.722,0.0,015-009-01-02,0,5.0,96.0,332.0,384.0,Não,25.084,Flowrack,149.0,apanha_a
129,130,103004,PREDMICIN PDA (AM) C/15GR,A,B,A,9167.0,7.0,9559.0,223.0,7.0,223.0,69.0,48.0,69.0,41.10760000000001,1.0,42.8655,0.0,016-017-01-02,0,8.0,56.0,0.0,336.0,Não,21.042,Flowrack,374.0,antibiotico
130,131,101318,BISURAN XPE AD 8MG/5ML 120ML,A,A,A,9080.0,34.0,11120.0,236.0,6.0,236.0,68.0,62.0,68.0,38.4746,5.666700000000001,47.1186,68.0,015-021-01-02,5,5.0,60.0,192.0,240.0,Não,26.035,Flowrack,191.0,apanha_a
131,132,106006,NARIDRIN INFANTIL FR C/15ML,A,B,A,9079.0,15.0,10579.0,255.0,10.0,255.0,86.0,97.0,86.0,35.6039,1.5,41.4863,23.0,014-038-02-01,3,3.0,100.0,195.0,250.0,Não,25.022,Flowrack,353.0,apanha_a
132,133,101818,SUPLEVIT MULHER C/ 30CAPS GEL,A,B,A,8999.0,32.0,10919.0,255.0,22.0,255.0,142.0,152.0,142.0,35.2902,1.4545,42.8196,40.0,015-035-01-02,3,4.0,60.0,26.0,85.0,Não,22.074,Flowrack,463.0,apanha_a
133,134,10462,CLOR TRAMADOL 50MG (A2)** C/10CAPS,A,B,A,8951.0,20.0,10151.0,190.0,9.0,190.0,70.0,36.0,70.0,47.1105,2.2222,53.4263,14.0,018-002-01-01,6,6.0,60.0,259.0,300.0,Não,10.081,Flowrack,492.0,controlado
134,135,10552,"MALEATO TIMOLOL 0,5% SOL 5ML",A,B,A,8796.0,7.0,9496.0,146.0,5.0,146.0,79.0,62.0,79.0,60.2466,1.4,65.0411,41.0,015-007-01-01,3,3.0,100.0,103.0,122.0,Não,22.071,Flowrack,363.0,apanha_a
135,136,10878,BROMETO IPRATROPIO 20ML SOL INAL,A,C,A,8435.0,0.0,8435.0,196.0,0.0,196.0,62.0,21.0,62.0,43.03570000000001,0.0,43.03570000000001,4.0,014-014-01-02,5,6.0,120.0,292.0,360.0,Não,29.053,Flowrack,303.0,apanha_a
136,137,11254,EZETIMIBA 10MG 2BLT X 15COM,A,B,A,8338.0,4.0,8578.0,227.0,2.0,227.0,51.0,43.0,51.0,36.7313,2.0,37.7885,0.0,014-018-01-02,0,8.0,60.0,0.0,420.0,Não,23.012,Flowrack,428.0,apanha_a
137,138,232339,PREVIANE C/ 21COMP,A,A,A,8153.0,56.0,10841.0,250.0,24.0,250.0,129.0,84.0,129.0,32.612,2.3333,43.364,12.0,014-010-02-01,8,8.0,48.0,283.0,336.0,Não,21.082,Flowrack,560.0,apanha_a
138,139,11064,CAPTOPRIL 25MG C/ 30COMP,A,B,A,8079.0,15.0,9339.0,155.0,5.0,155.0,63.0,39.0,63.0,52.12260000000001,3.0,60.2516,19.0,015-007-01-01,6,6.0,84.0,244.0,252.0,Não,21.012,Flowrack,508.0,apanha_a
139,140,10915,AMITRIPTILINA CLOR 25MG (C1)** C/ 30COMP,A,B,A,8052.0,6.0,8556.0,220.0,4.0,220.0,71.0,45.0,71.0,36.6,1.5,38.8909,0.0,018-007-01-01,0,4.0,84.0,0.0,252.0,Não,10.025,Flowrack,415.0,controlado
140,141,102318,GEROVITAL C/ 30CAPS,A,B,A,8043.0,12.0,8691.0,259.0,11.0,259.0,143.0,149.0,143.0,31.0541,1.0909,33.556,0.0,014-034-02-01,0,3.0,54.0,0.0,108.0,Não,24.082,Flowrack,583.0,apanha_a
141,142,11965,DIPIRONA MONOID. 1G C/20 COMP,A,A,A,8024.0,97.0,11904.0,127.0,26.0,127.0,163.0,81.0,163.0,63.1811,3.7308,93.73230000000001,0.0,014-016-02-01,0,10.0,40.0,19.0,120.0,Não,29.033,Flowrack,175.0,apanha_a
142,143,63032,IVERMECTINA 6MG C/ 4COMP,A,B,A,7892.0,15.0,8792.0,169.0,6.0,169.0,65.0,32.0,65.0,46.6982,2.5,52.02370000000001,0.0,015-003-01-02,10,12.0,60.0,154.0,240.0,Não,26.053,Flowrack,552.0,apanha_a
143,144,10439,DEXCLORFENIRAMINA 2MG 20CP,A,B,A,7889.0,4.0,8129.0,228.0,3.0,228.0,67.0,52.0,67.0,34.6009,1.3333,35.6535,0.0,015-019-01-02,0,10.0,60.0,0.0,420.0,Sim,22.044,Flowrack,409.0,apanha_a
144,145,101155,BIOFLADEX AEROSOL 60G,A,B,A,7809.0,10.0,8289.0,251.0,8.0,251.0,104.0,84.0,104.0,31.1116,1.25,33.0239,65.0,014-012-01-01,5,6.0,48.0,53.0,96.0,Não,21.021,Flowrack,540.0,apanha_a
145,146,107002,GLICERIN INFANTIL C/06 SUP,A,A,A,7808.0,82.0,11744.0,60.0,16.0,60.0,53.0,57.0,53.0,130.1333,5.125,195.7333,0.0,,0,0.0,48.0,0.0,0.0,Não,,,0.0,
146,147,102115,POLICLAVUMOXIL 500MG (AM) 18COMP,A,A,A,7654.0,44.0,9238.0,59.0,8.0,59.0,102.0,47.0,102.0,129.7288,5.5,156.5763,0.0,016-029-01-01,0,10.0,36.0,0.0,72.0,Não,25.042,Flowrack,327.0,antibiotico
147,148,10370,ESPIRONOLACTONA 25MG 30COMP,A,B,A,7566.0,10.0,8406.0,190.0,8.0,190.0,51.0,35.0,51.0,39.8211,1.25,44.2421,9.0,014-028-01-02,4,4.0,84.0,241.0,332.0,Não,21.043,Flowrack,292.0,apanha_a
148,149,11096,"NARATRIPTANA 2,5MG C/ 4COMP",A,B,A,7541.0,7.0,7961.0,161.0,5.0,161.0,43.0,27.0,43.0,46.8385,1.4,49.4472,0.0,,0,0.0,60.0,0.0,180.0,Não,20.042,Flowrack,3.0,
149,150,10012,DIPIRONA SOD 10ML,A,B,A,7512.0,13.0,20572.0,147.0,4.0,150.0,35.0,25.0,35.0,51.102,3.25,137.1467,0.0,015-011-01-01,0,5.0,120.0,0.0,360.0,Não,25.063,Flowrack,481.0,apanha_a
150,151,10131,LORATADINA 1MG/ML XPE 100ML,A,B,A,7457.0,25.0,8957.0,173.0,13.0,174.0,60.0,30.0,60.0,43.104,1.9231,51.477,18.0,014-020-01-01,6,6.0,60.0,243.0,240.0,Não,26.045,Flowrack,234.0,apanha_a
151,152,10420,SINVASTATINA 20MG C/ 30COMP,A,A,A,7451.0,195.0,16811.0,138.0,33.0,139.0,70.0,46.0,70.0,53.9928,5.9091,120.9424,0.0,014-028-01-02,0,4.0,48.0,0.0,192.0,Não,25.032,Flowrack,184.0,apanha_a
152,153,11366,GLICLAZIDA CPR LIB PROL 30 MG C/ 30,A,B,A,7349.0,14.0,8021.0,201.0,8.0,201.0,40.0,31.0,40.0,36.5622,1.75,39.9055,0.0,014-006-02-02,12,15.0,48.0,147.0,192.0,Não,25.043,Flowrack,245.0,apanha_a
153,154,109017,POLICLAVUMOXIL SUSP 250MG (AM) 75ML,A,A,A,7331.0,274.0,15551.0,181.0,30.0,182.0,153.0,57.0,153.0,40.5028,9.1333,85.44510000000001,214.0,016-021-01-01,14,5.0,30.0,26.0,60.0,Não,29.036,Flowrack,96.0,antibiotico
154,155,11367,GLICLAZIDA CPR LIB PROL 60MG C/ 30,A,B,A,7292.0,13.0,7916.0,113.0,5.0,113.0,53.0,49.0,53.0,64.531,2.6,70.0531,0.0,014-026-01-01,1,7.0,48.0,252.0,300.0,Não,26.023,Flowrack,348.0,apanha_a
155,156,11594,GLICLAZIDA CPR LIB PROL 60 MG C/ 60,A,B,A,7052.0,10.0,7612.0,124.0,4.0,124.0,57.0,36.0,57.0,56.871,2.5,61.3871,0.0,014-016-02-01,2,6.0,56.0,159.0,120.0,Não,21.053,Flowrack,282.0,apanha_a
156,157,10833,ACIDO TRANEXAMICO 250MG C/ 12COMP,A,B,A,6740.0,21.0,7748.0,244.0,6.0,245.0,51.0,38.0,51.0,27.623,3.5,31.6245,3.0,014-040-02-01,12,12.0,48.0,285.0,332.0,Não,20.082,Flowrack,375.0,apanha_a
157,158,11118,"CLOPERASTINA XPE 3,54 MG/ML C/120 ML",A,A,A,6710.0,88.0,11990.0,3.0,2.0,3.0,16.0,5.0,16.0,2236.6667,44.0,3996.6667,407.0,016-043-01-01,5,5.0,60.0,35.0,180.0,Não,28.055,Flowrack,305.0,pallet
158,159,610150,CICLO 21 C/ 21COMP,A,B,A,6651.0,3.0,7161.0,163.0,2.0,163.0,34.0,34.0,34.0,40.8037,1.5,43.9325,0.0,014-020-01-01,0,1.0,170.0,283.0,170.0,Não,26.043,Flowrack,41.0,apanha_a
159,160,101837,DIOVASES 450+50MG C/30 COM.REV.,A,A,A,6637.0,90.0,9067.0,215.0,17.0,216.0,187.0,83.0,187.0,30.8698,5.2941,41.9769,80.0,015-007-01-02,12,12.0,27.0,102.0,108.0,Não,25.053,Flowrack,665.0,apanha_a
160,161,102604,"NARIDRIN LAVAGEM NASAL 30ENVX2,16G+FR240",A,A,A,6541.0,46.0,7507.0,169.0,16.0,169.0,289.0,78.0,289.0,38.7041,2.875,44.42010000000001,169.0,014-016-01-01,8,10.0,21.0,15.0,21.0,Não,22.052,Flowrack,365.0,apanha_a
161,162,690069,CIMEGRIPE C/ 20CAPS,A,B,A,6507.0,27.0,9747.0,107.0,14.0,108.0,121.0,31.0,121.0,60.81310000000001,1.9286,90.25,3.0,015-035-01-01,4 (+70 fr),5.0,120.0,24.0,40.0,Sim,26.438,Prateleira,56.0,apanha_a
162,163,761802,ADVITIL FRASCO 20ML,A,B,A,6441.0,28.0,8121.0,186.0,9.0,186.0,197.0,45.0,197.0,34.629,3.1111,43.6613,0.0,015-005-01-02,0,5.0,60.0,25.0,180.0,Não,25.033,Flowrack,73.0,apanha_a
163,164,10867,GLICLAZIDA CPR LIB PROL 30 MG C/ 60,A,B,A,6351.0,6.0,6687.0,160.0,5.0,160.0,89.0,60.0,89.0,39.6938,1.2,41.7938,19.0,014-012-01-01,4,5.0,56.0,164.0,168.0,Não,20.011,Flowrack,324.0,apanha_a
164,165,11589,AZITROMICINA 500MG (AM) C/ 5COMP,A,B,A,6238.0,34.0,8278.0,147.0,15.0,147.0,75.0,53.0,75.0,42.4354,2.2667,56.31290000000001,0.0,016-027-01-01,8,10.0,60.0,0.0,300.0,Não,26.033,Flowrack,343.0,antibiotico
165,166,102308,SUPLEVIT C ZINCO1G+10MG C/30COMP EFERV,A,B,A,6231.0,21.0,7071.0,230.0,16.0,230.0,144.0,68.0,144.0,27.0913,1.3125,30.7435,0.0,014-028-01-02,2,7.0,40.0,87.0,90.0,Não,29.034,Flowrack,149.0,apanha_a
166,167,760031,OMEGATIVE AZ C/ 30CAPS GEL,A,A,A,6181.0,76.0,8917.0,197.0,32.0,199.0,118.0,113.0,118.0,31.3756,2.375,44.809,39.0,014-008-02-01,9,10.0,36.0,54.0,88.0,Não,26.052,Flowrack,140.0,apanha_a
167,168,10764,DEXCLORFENIRAMINA CREME 30GR,A,B,A,6172.0,13.0,6718.0,193.0,5.0,193.0,81.0,51.0,81.0,31.9793,2.6,34.8083,6.0,015-017-01-02,7,7.0,42.0,88.0,150.0,Não,29.062,Flowrack,402.0,apanha_a
168,169,102313,SUPLEVIT C ZINCO1G+10MG C/10COMP EFERV,A,B,A,6159.0,33.0,8139.0,208.0,22.0,208.0,44.0,33.0,44.0,29.6106,1.5,39.1298,0.0,014-026-01-01,6,6.0,60.0,414.0,360.0,Não,29.044,Flowrack,77.0,apanha_a
169,170,11308,PANTOPRAZOL 40MG C/ 42COMP,A,A,A,6144.0,74.0,9104.0,137.0,12.0,137.0,83.0,42.0,83.0,44.84670000000001,6.166700000000001,66.4526,0.0,014-018-01-01,6,10.0,40.0,84.0,100.0,Não,29.083,Flowrack,90.0,apanha_a
170,171,231084,ONCILEG A 1MG/G ORAL 10G,A,B,A,6111.0,7.0,6503.0,241.0,4.0,241.0,99.0,55.0,99.0,25.3568,1.75,26.9834,20.0,014-032-01-01,5 (+47 fr),5.0,56.0,184.0,200.0,Sim,21.014,Flowrack,225.0,apanha_a
171,172,102379,"POLAPIC 0,4MG/ML SOL OR 120ML",A,B,A,6107.0,7.0,6527.0,206.0,7.0,206.0,82.0,24.0,82.0,29.6456,1.0,31.6845,107.0,015-015-01-02,12,12.0,60.0,7.0,100.0,Não,22.025,Flowrack,75.0,apanha_a
172,173,10939,ROSUVASTATINA CALCICA 20MG C/ 30COMP,A,A,A,6027.0,54.0,9051.0,132.0,10.0,132.0,52.0,35.0,52.0,45.6591,5.4,68.5682,0.0,015-007-01-02,0,26.0,56.0,0.0,232.0,Não,27.012,Flowrack,55.0,apanha_a
173,174,63589,"COMPRESSA HÉRIKA 9FIO 7,5X7,5CM30CM C/10",A,C,A,5942.0,0.0,5942.0,34.0,0.0,34.0,95.0,6.0,95.0,174.7647,0.0,174.7647,0.0,010-010-01-02,1 (+655 fr),1.0,1020.0,20.0,20.0,Sim,20.164,Prateleira,48.0,apanha_b
174,175,132780,NEOSORO AD C/ 30ML,A,A,A,5940.0,152.0,15060.0,140.0,58.0,151.0,29.0,48.0,29.0,42.4286,2.6207,99.7351,46.0,015-025-01-01,3,10.0,60.0,270.0,360.0,Não,22.033,Flowrack,149.0,apanha_a
175,176,10252,PANTOPRAZOL 40MG C/ 28COMP,A,A,A,5865.0,41.0,8161.0,137.0,11.0,137.0,63.0,41.0,63.0,42.8102,3.7273,59.56930000000001,8.0,015-027-01-01,8,8.0,56.0,142.0,176.0,Não,26.062,Flowrack,37.0,apanha_a
176,177,10410,ACEBROFILINA INF 25MG 120ML,A,B,A,5862.0,9.0,6402.0,210.0,7.0,211.0,84.0,81.0,84.0,27.9143,1.2857,30.3412,9.0,014-042-01-01,3,3.0,60.0,45.0,150.0,Não,29.075,Flowrack,133.0,apanha_a
177,178,101016,EXPECTUSS ADULTO FR C/100ML,A,B,A,5817.0,12.0,6537.0,237.0,9.0,237.0,49.0,57.0,49.0,24.5443,1.3333,27.5823,60.0,014-040-01-02,6,6.0,60.0,198.0,300.0,Não,27.025,Flowrack,278.0,apanha_a
178,179,101471,IBULIV 400MG 2 BLT X 4 CAPS GEL,A,A,A,5814.0,46.0,8574.0,229.0,8.0,229.0,30.0,37.0,30.0,25.3886,5.75,37.441,25.0,014-012-02-01,5,6.0,60.0,288.0,420.0,Não,26.022,Flowrack,186.0,apanha_a
179,180,10201,AMOXICILINA SUSP 400MG (AM) 100ML,A,A,A,5668.0,130.0,8918.0,172.0,23.0,172.0,103.0,49.0,103.0,32.9535,5.652200000000001,51.8488,37.0,016-019-01-01,5,5.0,25.0,75.0,100.0,Não,25.046,Flowrack,134.0,antibiotico
180,181,10948,HIDROXIZINA 25MG C/ 30COMP GEN,A,B,A,5635.0,8.0,6435.0,222.0,4.0,222.0,51.0,30.0,51.0,25.3829,2.0,28.9865,0.0,014-028-01-01,1,5.0,100.0,246.0,200.0,Não,26.082,Flowrack,452.0,apanha_a
181,182,10161,PARACETAMOL 750MG C/ 20COMP,A,B,A,5491.0,23.0,6595.0,164.0,10.0,165.0,46.0,34.0,46.0,33.4817,2.3,39.9697,0.0,015-025-01-02,0,12.0,48.0,0.0,384.0,Não,21.074,Flowrack,249.0,apanha_a
182,183,61837,AG MULTIFRAL ADULTO G,A,B,A,5440.0,18.0,5872.0,25.0,5.0,26.0,5.0,5.0,5.0,217.6,3.6,225.8462,0.0,,0,0.0,24.0,0.0,48.0,Não,17.013,Flowrack,0.0,
183,184,232121,PREDINIS 20MG C/ 10COMP,A,B,A,5428.0,7.0,6100.0,173.0,6.0,173.0,54.0,31.0,54.0,31.3757,1.1667,35.2601,21.0,014-008-01-02,4,4.0,96.0,373.0,384.0,Não,22.063,Flowrack,91.0,apanha_a
184,185,231148,"DICLOAIR AEROSOL 11,6MG 60GR 85ML",A,C,A,5427.0,1.0,5475.0,195.0,1.0,195.0,103.0,46.0,103.0,27.8308,1.0,28.0769,27.0,015-011-01-02,5,6.0,48.0,58.0,144.0,Não,23.042,Flowrack,418.0,apanha_a
185,186,11361,CETOPROFENO 150MG C/ 10COMP LIB PROL,A,B,A,5426.0,34.0,7058.0,211.0,16.0,211.0,40.0,49.0,40.0,25.7156,2.125,33.4502,6.0,014-012-02-01,6,6.0,48.0,218.0,200.0,Não,23.014,Flowrack,315.0,apanha_a
186,187,11314,TADALAFILA 20MG C/ 4COMP,A,C,A,5392.0,3.0,5680.0,109.0,3.0,109.0,88.0,31.0,88.0,49.4679,1.0,52.1101,64.0,014-026-01-02,10,10.0,96.0,173.0,300.0,Não,20.023,Flowrack,222.0,apanha_a
187,188,102383,COMPLEXO B12 XPE FR C/120ML,A,B,A,5350.0,9.0,5890.0,252.0,9.0,252.0,75.0,57.0,75.0,21.2302,1.0,23.373,6.0,014-034-01-01,5,5.0,60.0,139.0,180.0,Não,21.045,Flowrack,490.0,apanha_a
188,189,231047,ESPASMO FLATOL C/ 20ML,A,C,A,5330.0,1.0,5450.0,238.0,1.0,238.0,45.0,23.0,45.0,22.395,1.0,22.8992,3.0,014-032-01-02,5,4.0,120.0,155.0,200.0,Não,21.024,Flowrack,274.0,apanha_a
189,190,10987,OXALATO ESCITALOPRAM 20MG (C1)** C/ 30CO,A,B,A,5321.0,5.0,5561.0,224.0,5.0,224.0,88.0,46.0,88.0,23.7545,1.0,24.8259,2.0,018-002-01-01,3,5.0,48.0,175.0,144.0,Não,10.053,Flowrack,399.0,controlado
190,191,10270,PREDNISONA  5MG C/ 20COMP,A,B,A,5319.0,10.0,5919.0,192.0,7.0,193.0,46.0,40.0,46.0,27.7031,1.4286,30.6684,0.0,010-034-02-01,0,2.0,60.0,0.0,0.0,Não,,,336.0,prateleira
