Código,Descrição,Qtde em Receb.,Estoque Armaz.,Apanha,Permite Frac.,Ender.Cx.Fechada,Embal.,Capacidade,Estoque,Apanha.1,Ender.Fracionado,Tipo,Embal..1,Capacidade.1,Estoque.1
20000543713.0,AG CUBA CENTENARY DEO MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543744.0,AG CUBA CENTURY DEO MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543867.0,AG CUBA CENTURY DEO MASC 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549623.0,AG CUBA CHARMING 100ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549043.0,AG CUBA CHARMING 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543904.0,AG CUBA DANGEROUS DEO PRIME MASC 100ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549001.0,AG CUBA DANGEROUS 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543683.0,AG CUBA DELUXE DEO FEM 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000545403.0,AG CUBA DIAMOND THE AMER PRIME MASC100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549033.0,AG CUBA DIAMONDTHE AMERICAN STAR 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543652.0,AG CUBA DIVA DEO FEM 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549003.0,AG CUBA DOUBLE BLUE AM 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549034.0,AG CUBA DOUBLE BLUE 100ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549009.0,AG CUBA DOUBLE GOLD AM 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549470.0,AG CUBA DOUBLE GOLD MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549008.0,AG CUBA DOUBLE ROYAL AM 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549401.0,AG CUBA ECHOES OF LONDON 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000545397.0,AG CUBA EIFFEL CENT PRIME MASC 100ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549005.0,AG CUBA EIFFEL CENTENNIAL AM 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549418.0,AG CUBA EIFFEL CENTENNIAL 100ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543737.0,AG CUBA EXTREME DEO MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543850.0,AG CUBA EXTREME DEO MASC 35ML,0.0,0.0,Não,Sim,,900.0,0.0,0,Não,,,1.0,0.0,0.0
20000543881.0,AG CUBA GOLD DEO PRIME MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000545373.0,AG CUBA GOLD LADY DEO PRIME FEM 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549038.0,AG CUBA GOLD 100ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543935.0,AG CUBA GOLDEN ABSOLUTE PRIME MASC 100ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543911.0,AG CUBA INDIVIDUAL BLACK PLATINUM 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543751.0,AG CUBA LEGEND DEO MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000545380.0,AG CUBA LEGEND DEO PRIME MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549056.0,AG CUBA LOVE DREAMS 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549017.0,AG CUBA LOVE FOREVER AM 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549049.0,AG CUBA MADEMOISELLE 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543829.0,AG CUBA MARINES DEO MASC 35ML,0.0,0.0,Não,Sim,,900.0,0.0,0,Não,,,1.0,0.0,0.0
20000549647.0,AG CUBA MISS CUBA 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549044.0,AG CUBA MISS CUBA 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543942.0,AG CUBA PURE SEDUCTION PRIME FEM 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549054.0,AG CUBA RED 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000543690.0,AG CUBA ROUGE DREAMS FEM 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549593.0,AG CUBA SKY GLOW 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549012.0,AG CUBA THE SECRET CODE AM 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549500.0,AG CUBA THE SECRET CODE MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549013.0,AG CUBA TIME SQUARE AM 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549517.0,AG CUBA TIME SQUARE MASC 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549045.0,AG CUBA VERY SEXY 35ML,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549018.0,AG CUBA VIP AM 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549014.0,AG CUBA VIP NEW YORK CITY AM 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549524.0,AG CUBA VIP NEW YORK CITY 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549048.0,AG CUBA VIP 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549425.0,AG CUBA WALL STREET 100ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000549035.0,AG CUBA WALL STREET 35ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000060591.0,AG FRALDA CAPRICHO BABY G C/1UN,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000060590.0,AG FRALDA CAPRICHO BABY M C/1UN,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000060589.0,AG FRALDA CAPRICHO BABY P C/1UN,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000060520.0,AG FRALDA ENXUTITA G,0.0,14.0,Sim,Não,018-032-01-01,80.0,3.0,3,Sim,17.032,Flowrack,1.0,100.0,132.0
20000060519.0,AG FRALDA ENXUTITA M,0.0,0.0,Sim,Não,018-032-01-01,80.0,1.0,0,Sim,17.024,Flowrack,1.0,80.0,0.0
20000060518.0,AG FRALDA ENXUTITA P,0.0,0.0,Não,Não,,80.0,0.0,0,Sim,17.054,Flowrack,1.0,25.0,0.0
20000060514.0,AG FRALDA FIT CARE EG,0.0,0.0,Não,Não,,20.0,0.0,0,Não,,,1.0,0.0,0.0
20000060513.0,AG FRALDA FIT CARE G,0.0,0.0,Não,Não,,20.0,0.0,0,Sim,17.043,Flowrack,1.0,40.0,0.0
20000060512.0,AG FRALDA FIT CARE M,0.0,0.0,Não,Não,,30.0,0.0,0,Sim,17.041,Flowrack,1.0,30.0,0.0
20000111113.0,AG FRALDA LOVE & CARE G,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000062487.0,AG FRALDA PANTS BUMMIS TUBOS EG C/2,0.0,0.0,Não,Não,,36.0,0.0,0,Sim,17.062,Flowrack,1.0,50.0,0.0
20000062486.0,AG FRALDA PANTS BUMMIS TUBOS G C/2,0.0,0.0,Não,Não,,36.0,0.0,0,Sim,17.052,Flowrack,1.0,108.0,0.0
20000062485.0,AG FRALDA PANTS BUMMIS TUBOS M C/2,0.0,0.0,Sim,Não,018-034-01-01,36.0,1.0,0,Sim,17.021,Flowrack,1.0,40.0,0.0
20000060511.0,AG FRALDA SENSATY PREMIUM EG,0.0,0.0,Não,Não,,24.0,0.0,0,Sim,17.011,Flowrack,1.0,24.0,14.0
20000060510.0,AG FRALDA SENSATY PREMIUM G,0.0,0.0,Sim,Não,018-032-00-02,24.0,1.0,1,Sim,17.053,Flowrack,1.0,24.0,19.0
20000060509.0,AG FRALDA SENSATY PREMIUM M,0.0,0.0,Sim,Não,018-028-01-01,24.0,1.0,0,Sim,17.063,Flowrack,1.0,24.0,29.0
20000060517.0,AG FRALDAS CAPRICHO BUMMIS G,0.0,0.0,Sim,Não,018-034-01-01,24.0,1.0,0,Sim,17.071,Flowrack,1.0,24.0,0.0
20000060516.0,AG FRALDAS CAPRICHO BUMMIS M,0.0,0.0,Sim,Não,018-034-01-01,24.0,1.0,0,Sim,17.082,Flowrack,1.0,24.0,0.0
20000060515.0,AG FRALDAS CAPRICHO BUMMIS P,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000061280.0,AG FRALDAS CAPRICHO BUMMIS TUBOS G,0.0,0.0,Não,Não,,50.0,0.0,0,Não,,,1.0,0.0,0.0
20000061279.0,AG FRALDAS CAPRICHO BUMMIS TUBOS M,0.0,0.0,Não,Não,,50.0,0.0,0,Sim,17.084,Flowrack,1.0,100.0,0.0
20000061278.0,AG FRALDAS CAPRICHO BUMMIS TUBOS P,0.0,0.0,Sim,Não,018-034-01-01,50.0,1.0,0,Sim,17.044,Flowrack,1.0,50.0,0.0
20000060523.0,AG FRALDAS REI LEAO G,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000060522.0,AG FRALDAS REI LEAO M,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000060521.0,AG FRALDAS REI LEAO P,0.0,0.0,Não,Não,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000060764.0,AG FRALDAS VIC BABY G C/ 1 UN,0.0,0.0,Não,Não,,80.0,0.0,0,Sim,17.051,Flowrack,1.0,80.0,0.0
20000060763.0,AG FRALDAS VIC BABY M C/ 1 UN,0.0,0.0,Sim,Não,018-032-01-01,80.0,1.0,0,Não,,,1.0,0.0,0.0
20000060762.0,AG FRALDAS VIC BABY P C/1 UN,0.0,0.0,Não,Não,,80.0,0.0,0,Não,,,1.0,0.0,0.0
20000549857.0,AG LOCAO DESODORAN CORP STRAWBERRY 250ML,0.0,0.0,Não,Sim,,999.0,0.0,0,Não,,,1.0,0.0,0.0
20000063693.0,AG MASTER SOFT PANTS G/EG,0.0,0.0,Não,Não,,24.0,0.0,0,Sim,17.025,Flowrack,1.0,72.0,47.0
20000063692.0,AG MASTER SOFT PANTS P/M,0.0,0.0,Não,Não,,24.0,0.0,0,Sim,17.035,Flowrack,1.0,72.0,48.0
20000061964.0,AG MULTIFRAL ADULTO EG,0.0,0.0,Não,Não,,24.0,0.0,0,Sim,17.023,Flowrack,1.0,21.0,0.0
20000061837.0,AG MULTIFRAL ADULTO G,0.0,0.0,Não,Não,,24.0,0.0,0,Sim,17.013,Flowrack,1.0,48.0,0.0
20000061836.0,AG MULTIFRAL ADULTO M,0.0,0.0,Sim,Não,018-034-00-01,24.0,2.0,0,Sim,17.022,Flowrack,1.0,48.0,0.0
20000061835.0,AG PANTS MULTIFRAL G/EG C/ 1UN,0.0,0.0,Sim,Não,015-041-02-02,300.0,1.0,0,Sim,17.034,Flowrack,1.0,1.0,0.0
20000061834.0,AG PANTS MULTIFRAL P/M C/ 1UN,0.0,0.0,Sim,Sim,018-032-00-02,300.0,1.0,0,Sim,17.033,Flowrack,1.0,1.0,0.0
20000060508.0,AG PANTS SENSATY PREMIUM EG,0.0,0.0,Não,Não,,25.0,0.0,0,Não,,,1.0,0.0,0.0
20000060507.0,AG PANTS SENSATY PREMIUM G,0.0,0.0,Não,Não,,30.0,0.0,0,Não,,,1.0,0.0,0.0
20000060506.0,AG PANTS SENSATY PREMIUM P/M,0.0,0.0,Não,Não,,35.0,0.0,0,Sim,17.014,Flowrack,1.0,50.0,0.0
20000001399.0,AG REPOSIT GEL C/ 15 CAPS,0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000001179.0,AGEMOXI CL 250 MG 10 COMP REV,0.0,0.0,Não,Não,,45.0,0.0,0,Não,,,1.0,0.0,0.0
20000001168.0,AGEMOXI CL 50 MG 10 COMP REV,0.0,0.0,Não,Sim,,45.0,0.0,0,Não,,,1.0,0.0,0.0
20000001378.0,AGRESSIVIDADE,0.0,0.0,Não,Não,,30.0,0.0,0,Não,,,1.0,0.0,0.0
20000733106.0,AGUA BANHO ALFAZEMA 250ML,0.0,0.0,Sim,Sim,017-023-01-02,12.0,2.0,0 (+4 fr),Sim,21.647,Prateleira,1.0,5.0,5.0
20000001556.0,AGUA BANHO ESSENCE FLOR AMENDOAS 250ML,0.0,0.0,Sim,Não,012-060-02-02,12.0,2.0,1,Sim,21.586,Prateleira,1.0,12.0,14.0
20000001555.0,AGUA BANHO ESSENCE FLOR CEREJEIRA 250ML,0.0,0.0,Sim,Não,017-011-01-01,12.0,2.0,3,Sim,21.582,Prateleira,1.0,12.0,5.0
20000733700.0,AGUA BANHO FLOR LARANJEIRA 250ML,0.0,0.0,Sim,Sim,017-023-01-01,12.0,2.0,0 (+5 fr),Sim,21.608,Prateleira,1.0,12.0,9.0
20000733113.0,AGUA BANHO FLORAL 250ML,0.0,0.0,Sim,Sim,017-013-01-02,12.0,2.0,0 (+3 fr),Sim,21.623,Prateleira,1.0,10.0,10.0
20000733090.0,AGUA BANHO LAVANDA 250ML,0.0,0.0,Não,Sim,,12.0,0.0,0,Sim,21.605,Prateleira,1.0,12.0,2.0
20000733120.0,AGUA BANHO MAMMY 250ML,0.0,0.0,Sim,Sim,017-009-01-01,12.0,3.0,0,Sim,21.583,Prateleira,1.0,12.0,0.0
20000860286.0,AGUA BORICADA 3% GOTAS 100ML,0.0,0.0,Sim,Não,017-029-01-02,30.0,2.0,0,Sim,24.307,Prateleira,1.0,30.0,13.0
20000064579.0,AGUA BORICADA 3% 100ML ADV FARMA,0.0,7.0,Sim,Não,016-026-01-01,24.0,2.0,2,Sim,20.247,Prateleira,1.0,24.0,11.0
20000064437.0,AGUA BORICADA 3% 100ML FARMAX,0.0,4.0,Sim,Sim,016-020-01-02,72.0,3.0,2 (+35 fr),Sim,20.282,Prateleira,1.0,30.0,8.0
20000064580.0,AGUA BORICADA 3% 250ML B.DOSADOR ADV,0.0,0.0,Sim,Não,016-028-01-01,24.0,2.0,0,Sim,20.187,Prateleira,1.0,24.0,24.0
20000064581.0,AGUA BORICADA 3% 500ML ADV FARMA,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000732476.0,AGUA COLONIA BABY MENINA 100ML,0.0,0.0,Sim,Sim,017-029-01-02,12.0,5.0,1 (+11 fr),Sim,22.585,Prateleira,1.0,12.0,7.0
20000732490.0,AGUA COLONIA BABY MENINO 100ML,0.0,0.0,Sim,Não,016-028-01-01,12.0,2.0,2,Sim,22.666,Prateleira,1.0,12.0,2.0
20000062229.0,AGUA DE BANHO ACQUA ESSENCE MARINE 250ML,0.0,0.0,Sim,Não,017-011-01-01,12.0,2.0,1,Sim,21.624,Prateleira,1.0,12.0,15.0
20000062227.0,AGUA DE BANHO ACQUA ESSENCE NATUREZA250M,0.0,0.0,Sim,Não,017-029-01-02,12.0,3.0,0,Sim,21.648,Prateleira,1.0,12.0,3.0
20000062224.0,AGUA DE BANHO ACQUA ESSENCE VANILLA250ML,0.0,0.0,Sim,Não,017-029-01-01,12.0,3.0,0,Sim,21.643,Prateleira,1.0,12.0,5.0
20000064552.0,AGUA OXIGENADA CREMOSA FARMAX 30VOL 70ML,0.0,7.0,Sim,Não,016-038-01-02,72.0,2.0,2,Sim,24.263,Prateleira,1.0,72.0,72.0
20000064237.0,AGUA OXIGENADA CREMOSA FMX FMX 30 VOL LO,0.0,9.0,Sim,Sim,016-034-01-02,144.0,1.0,1 (+52 fr),Sim,24.305,Prateleira,1.0,20.0,15.0
20000060732.0,AGUA OXIGENADA CREMOSA 40 VOL 90G,0.0,0.0,Sim,Não,017-037-01-01,72.0,1.0,1,Sim,24.306,Prateleira,1.0,72.0,59.0
20000064577.0,AGUA OXIGENADA 10V SPRAY 100ML ADV FARMA,0.0,1.0,Sim,Não,016-028-01-01,12.0,2.0,2,Sim,20.264,Prateleira,1.0,12.0,8.0
20000064505.0,AGUA OXIGENADA 10V SPRAY 100ML FARMAX,0.0,3.0,Sim,Não,016-020-01-02,48.0,2.0,2,Sim,21.645,Prateleira,1.0,48.0,45.0
20000064576.0,AGUA OXIGENADA 10V 100ML ADV FARMA,0.0,6.0,Sim,Não,016-028-01-02,24.0,2.0,2,Sim,20.244,Prateleira,1.0,24.0,10.0
20000064438.0,AGUA OXIGENADA 10V 100ML FARMAX,0.0,4.0,Sim,Sim,016-020-01-02,144.0,3.0,2 (+7 fr),Sim,27.392,Prateleira,1.0,30.0,12.0
20000064578.0,AGUA OXIGENADA 10V 500ML ADV FARMA,0.0,0.0,Sim,Não,016-030-01-01,20.0,2.0,0,Sim,20.228,Prateleira,1.0,20.0,20.0
20000064674.0,AGUA OXIGENADA 20 VOL 70ML FARMAX,0.0,7.0,Sim,Sim,016-042-01-02,72.0,2.0,1 (+26 fr),Sim,20.325,Prateleira,1.0,25.0,25.0
20000064607.0,AGUA OXIGENADA 20V 90GR ADV FARMA,0.0,0.0,Sim,Não,016-030-01-02,24.0,2.0,2,Sim,20.241,Prateleira,1.0,24.0,0.0
20000064439.0,AGUA OXIGENADA 20V 90ML,0.0,8.0,Sim,Sim,016-024-01-02,144.0,2.0,1 (+40 fr),Sim,27.374,Prateleira,1.0,30.0,30.0
20000064608.0,AGUA OXIGENADA 30V 90GR ADV FARMA,0.0,0.0,Sim,Não,016-030-01-02,24.0,2.0,2,Sim,20.246,Prateleira,1.0,24.0,0.0
20000064440.0,AGUA OXIGENADA 40V 90ML,0.0,10.0,Sim,Sim,016-024-01-01,144.0,1.0,0 (+41 fr),Sim,27.394,Prateleira,1.0,30.0,34.0
20000064872.0,"AGULHA CANETA INS 31G-0,25 5MM",0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000064873.0,"AGULHA CANETA INS 31G-0,25 6MM",0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000063040.0,ALANTOL BISNAGA 25G,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000014326.0,ALBENDAZOL SUSP 10ML,0.0,0.0,Sim,Não,014-038-01-02,120.0,8.0,1,Sim,29.086,Flowrack,1.0,240.0,160.0
20000010085.0,ALBENDAZOL SUSP 10ML,0.0,34.0,Sim,Não,014-036-01-02,120.0,8.0,8,Sim,27.014,Flowrack,1.0,360.0,316.0
20000021021.0,ALBENDAZOL SUSPENSAO 10ML NQ,0.0,0.0,Não,Sim,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000012214.0,ALBENDAZOL 400MG 1BLTX1 COMP,0.0,0.0,Não,Sim,,96.0,0.0,0,Sim,,,1.0,48.0,0.0
20000063285.0,ALBENDAZOL 400MG 1BLX3 COMP,0.0,0.0,Sim,Sim,016-004-01-01,200.0,1.0,0 (+117 fr),Sim,21.202,Prateleira,1.0,50.0,37.0
20000076481.0,ALBUMIX POWDER POUCH 500 G,0.0,1.0,Sim,Sim,017-039-01-02,6.0,2.0,1 (+3 fr),Sim,23.286,Prateleira,1.0,1.0,1.0
20000500491.0,ALCACHOFRA 200MG C/ 120COMP,0.0,0.0,Não,Não,,48.0,0.0,0,Não,,,1.0,0.0,0.0
20000500970.0,ALCACHOFRA 200MG C/ 30COMP,0.0,0.0,Não,Sim,,108.0,0.0,0,Não,,,1.0,0.0,0.0
20000500490.0,ALCACHOFRA 200MG C/ 60COMP,0.0,0.0,Não,Não,,84.0,0.0,0,Não,,,1.0,0.0,0.0
20000063379.0,ALCACHOFRA 300MG C/ 30CAP,0.0,0.0,Não,Não,,0.0,0.0,0,Não,,,1.0,0.0,0.0
20000064447.0,ALCOOL ANTISSEPTICO 70% 50ML FARMAX,0.0,0.0,Sim,Sim,016-022-01-02,72.0,2.0,0 (+6 fr),Sim,24.123,Prateleira,1.0,30.0,16.0
20000867162.0,"ALCOOL ETILICO ABSOL 99,3 INPM 50ML",0.0,0.0,Sim,Não,016-012-01-02,48.0,1.0,1,Sim,24.286,Prateleira,1.0,20.0,18.0
20000062235.0,ALCOOL GEL HIGIENIZANTE AZUL 60 ML,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000061205.0,ALCOOL GEL HIGIENIZANTE MURIEL 250 ML,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000062237.0,ÁLCOOL GEL HIGIENIZANTE ROSA 60 ML,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000061464.0,ALCOOL GEL PRIMEGEL ANTISSEPTICO 440G,0.0,0.0,Não,Não,,15.0,0.0,0,Não,,,1.0,0.0,0.0
20000061209.0,ALCOOL GEL SEPTPRO 70 440GR VALVULA PUMP,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,0.0,0.0,0.0
20000061237.0,ALCOOL GEL SEPTPRO 70 50G C/18 BISNAGAS,0.0,0.0,Não,Não,,1.0,0.0,0,Não,,,0.0,0.0,0.0
20000061213.0,ALCOOL GEL 460G LAVIE,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000520101.0,ALCOOL ISOPROPILICO 50 ML,0.0,0.0,Não,Não,,48.0,0.0,0,Sim,23.351,Prateleira,1.0,48.0,8.0
20000064584.0,ALCOOL 70% 30ML ADV FARMA,0.0,0.0,Sim,Não,016-034-01-01,24.0,2.0,1,Sim,20.248,Prateleira,1.0,24.0,22.0
20000064588.0,ALCOOL 70% 30ML SPRAY ADV FARMA,0.0,0.0,Sim,Não,016-034-01-02,24.0,2.0,1,Sim,20.261,Prateleira,1.0,24.0,24.0
20000029352.0,ALENDRONATO DE SODIO 70MG BLTX 12 COM NQ,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000010581.0,ALENDRONATO DE SODIO 70MG C/ 4COMP,0.0,0.0,Sim,Não,014-034-01-02,96.0,9.0,7,Sim,28.041,Flowrack,1.0,420.0,416.0
20000012513.0,ALENDRONATO DE SODIO 70MG C/ 4COMP,0.0,0.0,Sim,Sim,010-012-02-01,96.0,2.0,0,Sim,25.161,Prateleira,1.0,96.0,0.0
20000014342.0,ALENDRONATO DE SODIO 70MG C/ 4COMP,0.0,0.0,Sim,Não,015-033-01-01,96.0,12.0,0,Sim,22.082,Flowrack,1.0,384.0,0.0
20000029351.0,ALENDRONATO DE SODIO 70MG C/ 4COMP,0.0,0.0,Sim,Não,017-005-01-02,60.0,1.0,0,Sim,25.303,Prateleira,1.0,35.0,9.0
20000131204.0,ALENDRONATO DE SODIO 70MG C/4 CPR NEO-GE,0.0,0.0,Não,Não,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000316232.0,ALENDRONATO SODIO 70MG C/4 CPR TEUTO-GEN,0.0,0.0,Não,Não,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000233023.0,ALERGALIV XAROPE 100ML,0.0,31.0,Sim,Sim,016-026-01-01,60.0,2.0,1 (+36 fr),Sim,25.247,Prateleira,1.0,20.0,5.0
20000233022.0,ALERGALIV 10MG C/ 15COMP,0.0,0.0,Sim,Não,014-042-02-02,60.0,5.0,0,Sim,24.052,Flowrack,1.0,300.0,137.0
20000134211.0,ALERGIDEX XAROPE 120ML NEO Q,0.0,0.0,Não,Sim,,60.0,0.0,0,Não,,,1.0,0.0,0.0
20000000897.0,ALERGOCORT,0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000000898.0,ALERGOCORT SHAMPOO,0.0,0.0,Não,Não,,12.0,0.0,0,Não,,,1.0,0.0,0.0
20000000899.0,ALERGOCORTISON,0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000690009.0,ALERGOMINE 2MG/5ML XPE FR 120 ML CIMED,0.0,0.0,Não,Não,,30.0,0.0,0,Não,,,1.0,0.0,0.0
20000000900.0,"ALERGOVET C 0,7MG",0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000000901.0,"ALERGOVET C 1,4 MG",0.0,0.0,Não,Não,,24.0,0.0,0,Não,,,1.0,0.0,0.0
20000012465.0,ALGESTONA AC+ES 150+10MG 1AMP,0.0,0.0,Sim,Não,016-004-01-02,32.0,3.0,2,Sim,26.143,Prateleira,1.0,20.0,30.0
20000014280.0,ALGESTONA AC+ES 150+10MG 1AMP,0.0,9.0,Sim,Não,014-010-02-01,32.0,10.0,8,Sim,23.052,Flowrack,1.0,32.0,44.0
20000000077.0,ALGESTONA AC+ES 150+10MG 1AMP,0.0,0.0,Não,Não,,100.0,0.0,0,Não,,,1.0,0.0,0.0
20000010554.0,ALGESTONA AC+ES 150+10MG 1AMP,0.0,0.0,Sim,Não,015-003-01-02,32.0,20.0,0,Sim,24.053,Flowrack,1.0,256.0,135.0
20000404530.0,ALGESTONA AC+ESTRADIOL EN INJ 1ML EURO,0.0,0.0,Não,Sim,,128.0,0.0,0,Não,,,1.0,0.0,0.0
20000060883.0,ALGODAO BOLA 20G,0.0,0.0,Não,Sim,,110.0,0.0,0,Não,,,1.0,0.0,0.0
20000060886.0,ALGODAO BOLA 40G,0.0,0.0,Sim,Sim,012-060-01-02,55.0,1.0,0 (+42 fr),Sim,24.187,Prateleira,1.0,12.0,12.0
20000060885.0,ALGODAO BOLA 95G,0.0,4.0,Sim,Sim,016-018-01-01,20.0,4.0,4 (+9 fr),Sim,27.511,Prateleira,1.0,8.0,2.0
20000060882.0,ALGODAO CX 25G,0.0,0.0,Sim,Sim,012-052-02-01,108.0,1.0,0 (+76 fr),Sim,27.435,Prateleira,1.0,28.0,28.0
20000062629.0,ALGY-FLANDERIL 300MG COM C/ 2X10,0.0,14.0,Sim,Sim,012-048-01-02,60.0,3.0,2 (+58 fr),Sim,26.206,Prateleira,1.0,50.0,46.0
